"APPLICATION_NUMBER","WATER_RIGHT_ID","YEAR","MONTH","AMOUNT","DIVERSION_TYPE"
"A013862",3729,2019,1,0,"USE"
"A013862",3729,2019,1,0,"DIRECT"
"A013862",3729,2019,1,0,"STORAGE"
"A013862",3729,2019,2,0,"DIRECT"
"A013862",3729,2019,2,0,"STORAGE"
"A013862",3729,2019,2,0,"USE"
"A013862",3729,2019,3,0,"USE"
"A013862",3729,2019,3,0,"STORAGE"
"A013862",3729,2019,3,0,"DIRECT"
"A013862",3729,2019,4,0,"STORAGE"
"A013862",3729,2019,4,0,"DIRECT"
"A013862",3729,2019,4,0,"USE"
"A013862",3729,2019,5,0,"USE"
"A013862",3729,2019,5,0,"STORAGE"
"A013862",3729,2019,5,0,"DIRECT"
"A013862",3729,2019,6,1.104799,"DIRECT"
"A013862",3729,2019,6,0,"STORAGE"
"A013862",3729,2019,6,1.104799,"USE"
"A013862",3729,2019,7,1.104799,"USE"
"A013862",3729,2019,7,0,"STORAGE"
"A013862",3729,2019,7,1.104799,"DIRECT"
"A013862",3729,2019,8,1.104799,"DIRECT"
"A013862",3729,2019,8,0,"STORAGE"
"A013862",3729,2019,8,1.104799,"USE"
"A013862",3729,2019,9,1.104799,"USE"
"A013862",3729,2019,9,0,"STORAGE"
"A013862",3729,2019,9,1.104799,"DIRECT"
"A013862",3729,2019,10,0,"STORAGE"
"A013862",3729,2019,10,0,"DIRECT"
"A013862",3729,2019,10,0,"USE"
"A013862",3729,2019,11,0,"USE"
"A013862",3729,2019,11,0,"STORAGE"
"A013862",3729,2019,11,0,"DIRECT"
"A013862",3729,2019,12,0,"DIRECT"
"A013862",3729,2019,12,0,"STORAGE"
"A013862",3729,2019,12,0,"USE"
"A013862",3729,2020,1,0,"USE"
"A013862",3729,2020,1,0,"STORAGE"
"A013862",3729,2020,1,0,"DIRECT"
"A013862",3729,2020,2,0,"DIRECT"
"A013862",3729,2020,2,0,"STORAGE"
"A013862",3729,2020,2,0,"USE"
"A013862",3729,2020,3,0,"USE"
"A013862",3729,2020,3,0,"DIRECT"
"A013862",3729,2020,3,0,"STORAGE"
"A013862",3729,2020,4,0,"DIRECT"
"A013862",3729,2020,4,0,"STORAGE"
"A013862",3729,2020,4,0,"USE"
"A013862",3729,2020,5,0,"USE"
"A013862",3729,2020,5,0,"STORAGE"
"A013862",3729,2020,5,0,"DIRECT"
"A013862",3729,2020,6,0,"STORAGE"
"A013862",3729,2020,6,1.104799,"DIRECT"
"A013862",3729,2020,6,1.104799,"USE"
"A013862",3729,2020,7,1.104799,"USE"
"A013862",3729,2020,7,1.104799,"DIRECT"
"A013862",3729,2020,7,0,"STORAGE"
"A013862",3729,2020,8,0,"STORAGE"
"A013862",3729,2020,8,1.104799,"DIRECT"
"A013862",3729,2020,8,1.104799,"USE"
"A013862",3729,2020,9,1.104799,"USE"
"A013862",3729,2020,9,1.104799,"DIRECT"
"A013862",3729,2020,9,0,"STORAGE"
"A013862",3729,2020,10,0,"STORAGE"
"A013862",3729,2020,10,1.104799,"DIRECT"
"A013862",3729,2020,10,1.104799,"USE"
"A013862",3729,2020,11,0,"USE"
"A013862",3729,2020,11,0,"DIRECT"
"A013862",3729,2020,11,0,"STORAGE"
"A013862",3729,2020,12,0,"STORAGE"
"A013862",3729,2020,12,0,"DIRECT"
"A013862",3729,2020,12,0,"USE"
"A013862",3729,2021,1,0,"USE"
"A013862",3729,2021,1,0,"DIRECT"
"A013862",3729,2021,1,0,"STORAGE"
"A013862",3729,2021,2,0,"DIRECT"
"A013862",3729,2021,2,0,"STORAGE"
"A013862",3729,2021,2,0,"USE"
"A013862",3729,2021,3,0,"USE"
"A013862",3729,2021,3,0,"STORAGE"
"A013862",3729,2021,3,0,"DIRECT"
"A013862",3729,2021,4,0,"STORAGE"
"A013862",3729,2021,4,0,"DIRECT"
"A013862",3729,2021,4,0,"USE"
"A013862",3729,2021,5,1.104799,"USE"
"A013862",3729,2021,5,0,"STORAGE"
"A013862",3729,2021,5,1.104799,"DIRECT"
"A013862",3729,2021,6,1.104799,"DIRECT"
"A013862",3729,2021,6,0,"STORAGE"
"A013862",3729,2021,6,1.104799,"USE"
"A013862",3729,2021,7,1.104799,"USE"
"A013862",3729,2021,7,1.104799,"DIRECT"
"A013862",3729,2021,7,0,"STORAGE"
"A013862",3729,2021,8,0,"STORAGE"
"A013862",3729,2021,8,0,"DIRECT"
"A013862",3729,2021,8,0,"USE"
"A013862",3729,2021,9,1.104799,"USE"
"A013862",3729,2021,9,1.104799,"DIRECT"
"A013862",3729,2021,9,0,"STORAGE"
"A013862",3729,2021,10,0,"STORAGE"
"A013862",3729,2021,10,0,"DIRECT"
"A013862",3729,2021,10,0,"USE"
"A013862",3729,2021,11,0,"USE"
"A013862",3729,2021,11,0,"STORAGE"
"A013862",3729,2021,11,0,"DIRECT"
"A013862",3729,2021,12,0,"STORAGE"
"A013862",3729,2021,12,0,"DIRECT"
"A013862",3729,2021,12,0,"USE"
"A013862",3729,2022,1,0,"USE"
"A013862",3729,2022,1,0,"DIRECT"
"A013862",3729,2022,1,0,"STORAGE"
"A013862",3729,2022,2,0,"DIRECT"
"A013862",3729,2022,2,0,"STORAGE"
"A013862",3729,2022,2,0,"USE"
"A013862",3729,2022,3,0,"USE"
"A013862",3729,2022,3,0,"DIRECT"
"A013862",3729,2022,3,0,"STORAGE"
"A013862",3729,2022,4,0,"STORAGE"
"A013862",3729,2022,4,0,"DIRECT"
"A013862",3729,2022,4,0,"USE"
"A013862",3729,2022,5,1.104799,"USE"
"A013862",3729,2022,5,0,"STORAGE"
"A013862",3729,2022,5,1.104799,"DIRECT"
"A013862",3729,2022,6,0,"STORAGE"
"A013862",3729,2022,6,1.104799,"DIRECT"
"A013862",3729,2022,6,1.104799,"USE"
"A013862",3729,2022,7,1.104799,"USE"
"A013862",3729,2022,7,0,"STORAGE"
"A013862",3729,2022,7,1.104799,"DIRECT"
"A013862",3729,2022,8,0,"STORAGE"
"A013862",3729,2022,8,1.104799,"DIRECT"
"A013862",3729,2022,8,1.104799,"USE"
"A013862",3729,2022,9,0,"USE"
"A013862",3729,2022,9,0,"DIRECT"
"A013862",3729,2022,9,0,"STORAGE"
"A013862",3729,2022,10,0,"STORAGE"
"A013862",3729,2022,10,0,"DIRECT"
"A013862",3729,2022,10,0,"USE"
"A013862",3729,2022,11,0,"USE"
"A013862",3729,2022,11,0,"DIRECT"
"A013862",3729,2022,11,0,"STORAGE"
"A013862",3729,2022,12,0,"DIRECT"
"A013862",3729,2022,12,0,"STORAGE"
"A013862",3729,2022,12,0,"USE"
"A013973",3794,2017,1,0,"USE"
"A013973",3794,2017,1,0,"DIRECT"
"A013973",3794,2017,1,0,"STORAGE"
"A013973",3794,2017,2,0,"DIRECT"
"A013973",3794,2017,2,0,"STORAGE"
"A013973",3794,2017,2,0,"USE"
"A013973",3794,2017,3,0,"USE"
"A013973",3794,2017,3,0,"DIRECT"
"A013973",3794,2017,3,0,"STORAGE"
"A013973",3794,2017,4,0,"STORAGE"
"A013973",3794,2017,4,0,"DIRECT"
"A013973",3794,2017,4,0,"USE"
"A013973",3794,2017,5,1.75,"USE"
"A013973",3794,2017,5,1.75,"DIRECT"
"A013973",3794,2017,5,0,"STORAGE"
"A013973",3794,2017,6,1.75,"DIRECT"
"A013973",3794,2017,6,0,"STORAGE"
"A013973",3794,2017,6,1.75,"USE"
"A013973",3794,2017,7,1.75,"USE"
"A013973",3794,2017,7,1.75,"DIRECT"
"A013973",3794,2017,7,0,"STORAGE"
"A013973",3794,2017,8,2,"DIRECT"
"A013973",3794,2017,8,0,"STORAGE"
"A013973",3794,2017,8,2,"USE"
"A013973",3794,2017,9,2,"USE"
"A013973",3794,2017,9,0,"STORAGE"
"A013973",3794,2017,9,2,"DIRECT"
"A013973",3794,2017,10,1.75,"DIRECT"
"A013973",3794,2017,10,0,"STORAGE"
"A013973",3794,2017,10,1.75,"USE"
"A013973",3794,2017,11,0,"USE"
"A013973",3794,2017,11,0,"STORAGE"
"A013973",3794,2017,11,0,"DIRECT"
"A013973",3794,2017,12,0,"STORAGE"
"A013973",3794,2017,12,0,"DIRECT"
"A013973",3794,2017,12,0,"USE"
"A013973",3794,2018,1,0,"USE"
"A013973",3794,2018,1,0,"DIRECT"
"A013973",3794,2018,1,0,"STORAGE"
"A013973",3794,2018,2,0,"DIRECT"
"A013973",3794,2018,2,0,"STORAGE"
"A013973",3794,2018,2,0,"USE"
"A013973",3794,2018,3,0,"USE"
"A013973",3794,2018,3,0,"STORAGE"
"A013973",3794,2018,3,0,"DIRECT"
"A013973",3794,2018,4,0,"DIRECT"
"A013973",3794,2018,4,0,"STORAGE"
"A013973",3794,2018,4,0,"USE"
"A013973",3794,2018,5,0.43,"USE"
"A013973",3794,2018,5,0.43,"DIRECT"
"A013973",3794,2018,5,0,"STORAGE"
"A013973",3794,2018,6,0.32,"DIRECT"
"A013973",3794,2018,6,0,"STORAGE"
"A013973",3794,2018,6,0.32,"USE"
"A013973",3794,2018,7,0.37,"USE"
"A013973",3794,2018,7,0.37,"DIRECT"
"A013973",3794,2018,7,0,"STORAGE"
"A013973",3794,2018,8,0.07,"DIRECT"
"A013973",3794,2018,8,0,"STORAGE"
"A013973",3794,2018,8,0.07,"USE"
"A013973",3794,2018,9,0.01,"USE"
"A013973",3794,2018,9,0.01,"DIRECT"
"A013973",3794,2018,9,0,"STORAGE"
"A013973",3794,2018,10,0,"DIRECT"
"A013973",3794,2018,10,0,"STORAGE"
"A013973",3794,2018,10,0,"USE"
"A013973",3794,2018,11,0,"USE"
"A013973",3794,2018,11,0,"DIRECT"
"A013973",3794,2018,11,0,"STORAGE"
"A013973",3794,2018,12,0,"DIRECT"
"A013973",3794,2018,12,0,"STORAGE"
"A013973",3794,2018,12,0,"USE"
"A013973",3794,2019,1,0,"USE"
"A013973",3794,2019,1,0,"DIRECT"
"A013973",3794,2019,1,0,"STORAGE"
"A013973",3794,2019,2,0,"DIRECT"
"A013973",3794,2019,2,0,"STORAGE"
"A013973",3794,2019,2,0,"USE"
"A013973",3794,2019,3,0,"USE"
"A013973",3794,2019,3,0,"STORAGE"
"A013973",3794,2019,3,0,"DIRECT"
"A013973",3794,2019,4,0,"STORAGE"
"A013973",3794,2019,4,0.038791,"DIRECT"
"A013973",3794,2019,4,0.038791,"USE"
"A013973",3794,2019,5,0.071045,"USE"
"A013973",3794,2019,5,0,"STORAGE"
"A013973",3794,2019,5,0.071045,"DIRECT"
"A013973",3794,2019,6,0.288076,"DIRECT"
"A013973",3794,2019,6,0,"STORAGE"
"A013973",3794,2019,6,0.288076,"USE"
"A013973",3794,2019,7,0.23922,"USE"
"A013973",3794,2019,7,0,"STORAGE"
"A013973",3794,2019,7,0.23922,"DIRECT"
"A013973",3794,2019,8,0.205462,"DIRECT"
"A013973",3794,2019,8,0,"STORAGE"
"A013973",3794,2019,8,0.205462,"USE"
"A013973",3794,2019,9,0.13009,"USE"
"A013973",3794,2019,9,0,"STORAGE"
"A013973",3794,2019,9,0.13009,"DIRECT"
"A013973",3794,2019,10,0,"STORAGE"
"A013973",3794,2019,10,0.114377,"DIRECT"
"A013973",3794,2019,10,0.114377,"USE"
"A013973",3794,2019,11,0.143869,"USE"
"A013973",3794,2019,11,0.143869,"DIRECT"
"A013973",3794,2019,11,0,"STORAGE"
"A013973",3794,2019,12,0,"STORAGE"
"A013973",3794,2019,12,0.014945,"DIRECT"
"A013973",3794,2019,12,0.014945,"USE"
"A013973",3794,2020,1,0,"USE"
"A013973",3794,2020,1,0,"DIRECT"
"A013973",3794,2020,1,0,"STORAGE"
"A013973",3794,2020,2,0,"STORAGE"
"A013973",3794,2020,2,0.0769,"DIRECT"
"A013973",3794,2020,2,0.0769,"USE"
"A013973",3794,2020,3,0.0411,"USE"
"A013973",3794,2020,3,0,"STORAGE"
"A013973",3794,2020,3,0.0411,"DIRECT"
"A013973",3794,2020,4,0,"STORAGE"
"A013973",3794,2020,4,0.186,"DIRECT"
"A013973",3794,2020,4,0.186,"USE"
"A013973",3794,2020,5,0.2593,"USE"
"A013973",3794,2020,5,0.2593,"DIRECT"
"A013973",3794,2020,5,0,"STORAGE"
"A013973",3794,2020,6,0.4063,"DIRECT"
"A013973",3794,2020,6,0,"STORAGE"
"A013973",3794,2020,6,0.4063,"USE"
"A013973",3794,2020,7,0.5033,"USE"
"A013973",3794,2020,7,0,"STORAGE"
"A013973",3794,2020,7,0.5033,"DIRECT"
"A013973",3794,2020,8,0,"STORAGE"
"A013973",3794,2020,8,0.2992,"DIRECT"
"A013973",3794,2020,8,0.2992,"USE"
"A013973",3794,2020,9,0.2194,"USE"
"A013973",3794,2020,9,0.2194,"DIRECT"
"A013973",3794,2020,9,0,"STORAGE"
"A013973",3794,2020,10,0,"STORAGE"
"A013973",3794,2020,10,0.1688,"DIRECT"
"A013973",3794,2020,10,0.1688,"USE"
"A013973",3794,2020,11,0.046,"USE"
"A013973",3794,2020,11,0,"STORAGE"
"A013973",3794,2020,11,0.046,"DIRECT"
"A013973",3794,2020,12,0.0276,"DIRECT"
"A013973",3794,2020,12,0,"STORAGE"
"A013973",3794,2020,12,0.0276,"USE"
"A013973",3794,2021,1,0.0061,"USE"
"A013973",3794,2021,1,0.0061,"DIRECT"
"A013973",3794,2021,1,0,"STORAGE"
"A013973",3794,2021,2,0.0092,"DIRECT"
"A013973",3794,2021,2,0,"STORAGE"
"A013973",3794,2021,2,0.0092,"USE"
"A013973",3794,2021,3,0.0092,"USE"
"A013973",3794,2021,3,0.0092,"DIRECT"
"A013973",3794,2021,3,0,"STORAGE"
"A013973",3794,2021,4,0.1043,"DIRECT"
"A013973",3794,2021,4,0,"STORAGE"
"A013973",3794,2021,4,0.1043,"USE"
"A013973",3794,2021,5,0.1534,"USE"
"A013973",3794,2021,5,0.1534,"DIRECT"
"A013973",3794,2021,5,0,"STORAGE"
"A013973",3794,2021,6,0,"DIRECT"
"A013973",3794,2021,6,0,"STORAGE"
"A013973",3794,2021,6,0,"USE"
"A013973",3794,2021,7,0,"USE"
"A013973",3794,2021,7,0,"DIRECT"
"A013973",3794,2021,7,0,"STORAGE"
"A013973",3794,2021,8,0.0092,"DIRECT"
"A013973",3794,2021,8,0,"STORAGE"
"A013973",3794,2021,8,0.0092,"USE"
"A013973",3794,2021,9,0,"USE"
"A013973",3794,2021,9,0,"DIRECT"
"A013973",3794,2021,9,0,"STORAGE"
"A013973",3794,2021,10,0,"DIRECT"
"A013973",3794,2021,10,0,"STORAGE"
"A013973",3794,2021,10,0,"USE"
"A013973",3794,2021,11,0,"USE"
"A013973",3794,2021,11,0,"DIRECT"
"A013973",3794,2021,11,0,"STORAGE"
"A013973",3794,2021,12,0,"DIRECT"
"A013973",3794,2021,12,0,"STORAGE"
"A013973",3794,2021,12,0,"USE"
"A013973",3794,2022,1,0,"USE"
"A013973",3794,2022,1,0,"STORAGE"
"A013973",3794,2022,1,0,"DIRECT"
"A013973",3794,2022,2,0.012276,"DIRECT"
"A013973",3794,2022,2,0,"STORAGE"
"A013973",3794,2022,2,0.012276,"USE"
"A013973",3794,2022,3,0.018413,"USE"
"A013973",3794,2022,3,0.018413,"DIRECT"
"A013973",3794,2022,3,0,"STORAGE"
"A013973",3794,2022,4,0.024551,"DIRECT"
"A013973",3794,2022,4,0,"STORAGE"
"A013973",3794,2022,4,0.024551,"USE"
"A013973",3794,2022,5,0.076722,"USE"
"A013973",3794,2022,5,0,"STORAGE"
"A013973",3794,2022,5,0.076722,"DIRECT"
"A013973",3794,2022,6,0.092067,"DIRECT"
"A013973",3794,2022,6,0,"STORAGE"
"A013973",3794,2022,6,0.092067,"USE"
"A013973",3794,2022,7,0.153444,"USE"
"A013973",3794,2022,7,0,"STORAGE"
"A013973",3794,2022,7,0.153444,"DIRECT"
"A013973",3794,2022,8,0,"STORAGE"
"A013973",3794,2022,8,0.098204,"DIRECT"
"A013973",3794,2022,8,0.098204,"USE"
"A013973",3794,2022,9,0,"USE"
"A013973",3794,2022,9,0,"DIRECT"
"A013973",3794,2022,9,0,"STORAGE"
"A013973",3794,2022,10,0,"DIRECT"
"A013973",3794,2022,10,0,"STORAGE"
"A013973",3794,2022,10,0,"USE"
"A013973",3794,2022,11,0,"USE"
"A013973",3794,2022,11,0,"DIRECT"
"A013973",3794,2022,11,0,"STORAGE"
"A013973",3794,2022,12,0,"DIRECT"
"A013973",3794,2022,12,0,"STORAGE"
"A013973",3794,2022,12,0,"USE"
"A014055",3843,2017,1,0,"USE"
"A014055",3843,2017,1,0,"STORAGE"
"A014055",3843,2017,1,0,"DIRECT"
"A014055",3843,2017,2,0,"DIRECT"
"A014055",3843,2017,2,0,"STORAGE"
"A014055",3843,2017,2,0,"USE"
"A014055",3843,2017,3,4,"USE"
"A014055",3843,2017,3,4,"DIRECT"
"A014055",3843,2017,3,0,"STORAGE"
"A014055",3843,2017,4,0,"STORAGE"
"A014055",3843,2017,4,12,"DIRECT"
"A014055",3843,2017,4,12,"USE"
"A014055",3843,2017,5,15,"USE"
"A014055",3843,2017,5,0,"STORAGE"
"A014055",3843,2017,5,15,"DIRECT"
"A014055",3843,2017,6,0,"STORAGE"
"A014055",3843,2017,6,16,"DIRECT"
"A014055",3843,2017,6,16,"USE"
"A014055",3843,2017,7,10,"USE"
"A014055",3843,2017,7,10,"DIRECT"
"A014055",3843,2017,7,0,"STORAGE"
"A014055",3843,2017,8,17,"DIRECT"
"A014055",3843,2017,8,0,"STORAGE"
"A014055",3843,2017,8,17,"USE"
"A014055",3843,2017,9,15,"USE"
"A014055",3843,2017,9,15,"DIRECT"
"A014055",3843,2017,9,0,"STORAGE"
"A014055",3843,2017,10,16,"DIRECT"
"A014055",3843,2017,10,0,"STORAGE"
"A014055",3843,2017,10,16,"USE"
"A014055",3843,2017,11,8,"USE"
"A014055",3843,2017,11,8,"DIRECT"
"A014055",3843,2017,11,0,"STORAGE"
"A014055",3843,2017,12,0,"STORAGE"
"A014055",3843,2017,12,5,"DIRECT"
"A014055",3843,2017,12,5,"USE"
"A014055",3843,2018,1,0,"USE"
"A014055",3843,2018,1,0,"STORAGE"
"A014055",3843,2018,1,0,"DIRECT"
"A014055",3843,2018,2,0,"DIRECT"
"A014055",3843,2018,2,0,"STORAGE"
"A014055",3843,2018,2,0,"USE"
"A014055",3843,2018,3,0,"USE"
"A014055",3843,2018,3,0,"DIRECT"
"A014055",3843,2018,3,0,"STORAGE"
"A014055",3843,2018,4,0,"STORAGE"
"A014055",3843,2018,4,0,"DIRECT"
"A014055",3843,2018,4,0,"USE"
"A014055",3843,2018,5,0,"USE"
"A014055",3843,2018,5,0,"DIRECT"
"A014055",3843,2018,5,0,"STORAGE"
"A014055",3843,2018,6,0,"DIRECT"
"A014055",3843,2018,6,0,"STORAGE"
"A014055",3843,2018,6,0.22,"USE"
"A014055",3843,2018,7,0.44,"USE"
"A014055",3843,2018,7,0,"DIRECT"
"A014055",3843,2018,7,0,"STORAGE"
"A014055",3843,2018,8,0,"DIRECT"
"A014055",3843,2018,8,0,"STORAGE"
"A014055",3843,2018,8,0.33,"USE"
"A014055",3843,2018,9,0,"USE"
"A014055",3843,2018,9,0,"STORAGE"
"A014055",3843,2018,9,0,"DIRECT"
"A014055",3843,2018,10,0,"STORAGE"
"A014055",3843,2018,10,0,"DIRECT"
"A014055",3843,2018,10,0.22,"USE"
"A014055",3843,2018,11,0,"USE"
"A014055",3843,2018,11,0,"DIRECT"
"A014055",3843,2018,11,0,"STORAGE"
"A014055",3843,2018,12,0,"STORAGE"
"A014055",3843,2018,12,0,"DIRECT"
"A014055",3843,2018,12,0,"USE"
"A014055",3843,2019,1,0,"USE"
"A014055",3843,2019,1,0,"DIRECT"
"A014055",3843,2019,1,0,"STORAGE"
"A014055",3843,2019,2,0,"DIRECT"
"A014055",3843,2019,2,0,"STORAGE"
"A014055",3843,2019,2,0,"USE"
"A014055",3843,2019,3,0,"USE"
"A014055",3843,2019,3,0,"STORAGE"
"A014055",3843,2019,3,0,"DIRECT"
"A014055",3843,2019,4,0,"STORAGE"
"A014055",3843,2019,4,0,"DIRECT"
"A014055",3843,2019,4,0,"USE"
"A014055",3843,2019,5,0,"USE"
"A014055",3843,2019,5,0,"DIRECT"
"A014055",3843,2019,5,0,"STORAGE"
"A014055",3843,2019,6,0,"STORAGE"
"A014055",3843,2019,6,0,"DIRECT"
"A014055",3843,2019,6,0.22,"USE"
"A014055",3843,2019,7,0.44,"USE"
"A014055",3843,2019,7,0,"STORAGE"
"A014055",3843,2019,7,0,"DIRECT"
"A014055",3843,2019,8,0,"STORAGE"
"A014055",3843,2019,8,0,"DIRECT"
"A014055",3843,2019,8,0.33,"USE"
"A014055",3843,2019,9,0,"USE"
"A014055",3843,2019,9,0,"STORAGE"
"A014055",3843,2019,9,0,"DIRECT"
"A014055",3843,2019,10,0,"STORAGE"
"A014055",3843,2019,10,0,"DIRECT"
"A014055",3843,2019,10,0.22,"USE"
"A014055",3843,2019,11,0,"USE"
"A014055",3843,2019,11,0,"DIRECT"
"A014055",3843,2019,11,0,"STORAGE"
"A014055",3843,2019,12,0,"DIRECT"
"A014055",3843,2019,12,0,"STORAGE"
"A014055",3843,2019,12,0,"USE"
"A014055",3843,2020,1,0,"USE"
"A014055",3843,2020,1,0,"DIRECT"
"A014055",3843,2020,1,0,"STORAGE"
"A014055",3843,2020,2,0,"DIRECT"
"A014055",3843,2020,2,0,"STORAGE"
"A014055",3843,2020,2,0,"USE"
"A014055",3843,2020,3,0,"USE"
"A014055",3843,2020,3,0,"DIRECT"
"A014055",3843,2020,3,0,"STORAGE"
"A014055",3843,2020,4,0,"DIRECT"
"A014055",3843,2020,4,0,"STORAGE"
"A014055",3843,2020,4,0,"USE"
"A014055",3843,2020,5,0,"USE"
"A014055",3843,2020,5,0,"DIRECT"
"A014055",3843,2020,5,0,"STORAGE"
"A014055",3843,2020,6,0,"DIRECT"
"A014055",3843,2020,6,0,"STORAGE"
"A014055",3843,2020,6,0,"USE"
"A014055",3843,2020,7,0,"USE"
"A014055",3843,2020,7,0,"DIRECT"
"A014055",3843,2020,7,0,"STORAGE"
"A014055",3843,2020,8,0,"DIRECT"
"A014055",3843,2020,8,0,"STORAGE"
"A014055",3843,2020,8,0,"USE"
"A014055",3843,2020,9,0,"USE"
"A014055",3843,2020,9,0,"DIRECT"
"A014055",3843,2020,9,0,"STORAGE"
"A014055",3843,2020,10,0,"DIRECT"
"A014055",3843,2020,10,0,"STORAGE"
"A014055",3843,2020,10,0,"USE"
"A014055",3843,2020,11,0,"USE"
"A014055",3843,2020,11,0,"DIRECT"
"A014055",3843,2020,11,0,"STORAGE"
"A014055",3843,2020,12,0,"DIRECT"
"A014055",3843,2020,12,0,"STORAGE"
"A014055",3843,2020,12,0,"USE"
"A014055",3843,2021,1,0,"USE"
"A014055",3843,2021,1,0,"DIRECT"
"A014055",3843,2021,1,0,"STORAGE"
"A014055",3843,2021,2,0,"STORAGE"
"A014055",3843,2021,2,0,"DIRECT"
"A014055",3843,2021,2,0,"USE"
"A014055",3843,2021,3,0,"USE"
"A014055",3843,2021,3,0,"DIRECT"
"A014055",3843,2021,3,0,"STORAGE"
"A014055",3843,2021,4,0,"STORAGE"
"A014055",3843,2021,4,0,"DIRECT"
"A014055",3843,2021,4,0,"USE"
"A014055",3843,2021,5,0,"USE"
"A014055",3843,2021,5,0,"DIRECT"
"A014055",3843,2021,5,0,"STORAGE"
"A014055",3843,2021,6,0,"DIRECT"
"A014055",3843,2021,6,0,"STORAGE"
"A014055",3843,2021,6,0,"USE"
"A014055",3843,2021,7,0,"USE"
"A014055",3843,2021,7,0,"DIRECT"
"A014055",3843,2021,7,0,"STORAGE"
"A014055",3843,2021,8,0,"STORAGE"
"A014055",3843,2021,8,0,"DIRECT"
"A014055",3843,2021,8,0,"USE"
"A014055",3843,2021,9,0,"USE"
"A014055",3843,2021,9,0,"STORAGE"
"A014055",3843,2021,9,0,"DIRECT"
"A014055",3843,2021,10,0,"DIRECT"
"A014055",3843,2021,10,0,"STORAGE"
"A014055",3843,2021,10,0,"USE"
"A014055",3843,2021,11,0,"USE"
"A014055",3843,2021,11,0,"STORAGE"
"A014055",3843,2021,11,0,"DIRECT"
"A014055",3843,2021,12,0,"DIRECT"
"A014055",3843,2021,12,0,"STORAGE"
"A014055",3843,2021,12,0,"USE"
"A014055",3843,2022,1,0,"USE"
"A014055",3843,2022,1,0,"STORAGE"
"A014055",3843,2022,1,0,"DIRECT"
"A014055",3843,2022,2,0,"STORAGE"
"A014055",3843,2022,2,0,"DIRECT"
"A014055",3843,2022,2,0,"USE"
"A014055",3843,2022,3,0,"USE"
"A014055",3843,2022,3,0,"STORAGE"
"A014055",3843,2022,3,0,"DIRECT"
"A014055",3843,2022,4,0,"DIRECT"
"A014055",3843,2022,4,0,"STORAGE"
"A014055",3843,2022,4,0,"USE"
"A014055",3843,2022,5,0,"USE"
"A014055",3843,2022,5,0,"DIRECT"
"A014055",3843,2022,5,0,"STORAGE"
"A014055",3843,2022,6,0,"DIRECT"
"A014055",3843,2022,6,0,"STORAGE"
"A014055",3843,2022,6,0,"USE"
"A014055",3843,2022,7,0,"USE"
"A014055",3843,2022,7,0,"DIRECT"
"A014055",3843,2022,7,0,"STORAGE"
"A014055",3843,2022,8,0,"DIRECT"
"A014055",3843,2022,8,0,"STORAGE"
"A014055",3843,2022,8,0,"USE"
"A014055",3843,2022,9,0,"USE"
"A014055",3843,2022,9,0,"STORAGE"
"A014055",3843,2022,9,0,"DIRECT"
"A014055",3843,2022,10,0,"DIRECT"
"A014055",3843,2022,10,0,"STORAGE"
"A014055",3843,2022,10,0,"USE"
"A014055",3843,2022,11,0,"USE"
"A014055",3843,2022,11,0,"STORAGE"
"A014055",3843,2022,11,0,"DIRECT"
"A014055",3843,2022,12,0,"STORAGE"
"A014055",3843,2022,12,0,"DIRECT"
"A014055",3843,2022,12,0,"USE"
"A014056",3844,2017,1,0,"USE"
"A014056",3844,2017,1,0,"STORAGE"
"A014056",3844,2017,1,0,"DIRECT"
"A014056",3844,2017,2,0,"STORAGE"
"A014056",3844,2017,2,0,"DIRECT"
"A014056",3844,2017,2,0,"USE"
"A014056",3844,2017,3,0,"USE"
"A014056",3844,2017,3,0,"STORAGE"
"A014056",3844,2017,3,0,"DIRECT"
"A014056",3844,2017,4,0,"STORAGE"
"A014056",3844,2017,4,0,"DIRECT"
"A014056",3844,2017,4,0,"USE"
"A014056",3844,2017,5,0,"USE"
"A014056",3844,2017,5,0,"DIRECT"
"A014056",3844,2017,5,0,"STORAGE"
"A014056",3844,2017,6,0,"STORAGE"
"A014056",3844,2017,6,0,"DIRECT"
"A014056",3844,2017,6,0,"USE"
"A014056",3844,2017,7,0,"USE"
"A014056",3844,2017,7,0,"DIRECT"
"A014056",3844,2017,7,0,"STORAGE"
"A014056",3844,2017,8,0,"STORAGE"
"A014056",3844,2017,8,0,"DIRECT"
"A014056",3844,2017,8,0,"USE"
"A014056",3844,2017,9,0,"USE"
"A014056",3844,2017,9,0,"DIRECT"
"A014056",3844,2017,9,0,"STORAGE"
"A014056",3844,2017,10,0,"STORAGE"
"A014056",3844,2017,10,0,"DIRECT"
"A014056",3844,2017,10,0,"USE"
"A014056",3844,2017,11,0,"USE"
"A014056",3844,2017,11,0,"DIRECT"
"A014056",3844,2017,11,0,"STORAGE"
"A014056",3844,2017,12,0,"DIRECT"
"A014056",3844,2017,12,0,"STORAGE"
"A014056",3844,2017,12,0,"USE"
"A014056",3844,2018,1,0,"USE"
"A014056",3844,2018,1,0,"DIRECT"
"A014056",3844,2018,1,0,"STORAGE"
"A014056",3844,2018,2,0,"DIRECT"
"A014056",3844,2018,2,0,"STORAGE"
