APPLICATION_NUMBER,YEAR,MONTH,AMOUNT,DIVERSION_TYPE
A024425,2019,10,0,DIRECT
A024425,2019,10,0,STORAGE
A024425,2019,11,0,STORAGE
A024425,2019,11,0,DIRECT
A024425,2019,12,0,DIRECT
A024425,2019,12,0,STORAGE
A024425,2020,1,0,STORAGE
A024425,2020,1,0,DIRECT
A024425,2020,2,0,STORAGE
A024425,2020,2,0,DIRECT
A024425,2020,3,0,DIRECT
A024425,2020,3,5,STORAGE
A024425,2020,4,0,DIRECT
A024425,2020,4,0,STORAGE
A024425,2020,5,0,STORAGE
A024425,2020,5,0,DIRECT
A024425,2020,6,0,STORAGE
A024425,2020,6,0,DIRECT
A024425,2020,7,0,STORAGE
A024425,2020,7,0,DIRECT
A024425,2020,8,0,DIRECT
A024425,2020,8,0,STORAGE
A024425,2020,9,0,DIRECT
A024425,2020,9,0,STORAGE
A024425,2020,10,0,DIRECT
A024425,2020,10,0,STORAGE
A024425,2020,11,0,DIRECT
A024425,2020,11,0,STORAGE
A024425,2020,12,0,STORAGE
A024425,2020,12,0,DIRECT
A024425,2021,1,0,STORAGE
A024425,2021,1,0,DIRECT
A024425,2021,2,0,STORAGE
A024425,2021,2,0,DIRECT
A024425,2021,3,0,STORAGE
A024425,2021,3,0,DIRECT
A024425,2021,4,0,DIRECT
A024425,2021,4,0,STORAGE
A024425,2021,5,0,DIRECT
A024425,2021,5,0,STORAGE
A024425,2021,6,0,DIRECT
A024425,2021,6,0,STORAGE
A024425,2021,7,0,STORAGE
A024425,2021,7,0,DIRECT
A024425,2021,8,0,STORAGE
A024425,2021,8,0,DIRECT
A024425,2021,9,0,DIRECT
A024425,2021,9,0,STORAGE
A024425,2021,10,0,DIRECT
A024425,2021,10,0,STORAGE
A024425,2021,11,0,DIRECT
A024425,2021,11,0,STORAGE
A024425,2021,12,0,DIRECT
A024425,2021,12,0,STORAGE
A024593B,2017,1,0,STORAGE
A024593B,2017,1,0,DIRECT
A024593B,2017,2,0,DIRECT
A024593B,2017,2,0,STORAGE
A024593B,2017,3,3.6,DIRECT
A024593B,2017,3,0,STORAGE
A024593B,2017,4,0,STORAGE
A024593B,2017,4,6.8,DIRECT
A024593B,2017,5,0,STORAGE
A024593B,2017,5,0,DIRECT
A024593B,2017,6,0,STORAGE
A024593B,2017,6,0,DIRECT
A024593B,2017,7,0,DIRECT
A024593B,2017,7,0,STORAGE
A024593B,2017,8,0,DIRECT
A024593B,2017,8,0,STORAGE
A024593B,2017,9,0,DIRECT
A024593B,2017,9,0,STORAGE
A024593B,2017,10,0,DIRECT
A024593B,2017,10,0,STORAGE
A024593B,2017,11,0,DIRECT
A024593B,2017,11,0,STORAGE
A024593B,2017,12,0,STORAGE
A024593B,2017,12,0,DIRECT
A024593B,2018,1,0,STORAGE
A024593B,2018,1,0,DIRECT
A024593B,2018,2,0,DIRECT
A024593B,2018,2,0,STORAGE
A024593B,2018,3,18,DIRECT
A024593B,2018,3,0,STORAGE
A024593B,2018,4,0,STORAGE
A024593B,2018,4,7,DIRECT
A024593B,2018,5,0,STORAGE
A024593B,2018,5,0,DIRECT
A024593B,2018,6,0,STORAGE
A024593B,2018,6,0,DIRECT
A024593B,2018,7,0,DIRECT
A024593B,2018,7,0,STORAGE
A024593B,2018,8,0,DIRECT
A024593B,2018,8,0,STORAGE
A024593B,2018,9,0,DIRECT
A024593B,2018,9,0,STORAGE
A024593B,2018,10,0,DIRECT
A024593B,2018,10,0,STORAGE
A024593B,2018,11,0,DIRECT
A024593B,2018,11,0,STORAGE
A024593B,2018,12,0,STORAGE
A024593B,2018,12,0,DIRECT
A024593B,2019,1,0,STORAGE
A024593B,2019,1,0,DIRECT
A024593B,2019,2,0,DIRECT
A024593B,2019,2,0,STORAGE
A024593B,2019,3,8.5,DIRECT
A024593B,2019,3,0,STORAGE
A024593B,2019,4,0,STORAGE
A024593B,2019,4,0,DIRECT
A024593B,2019,5,0,STORAGE
A024593B,2019,5,0,DIRECT
A024593B,2019,6,0,STORAGE
A024593B,2019,6,0,DIRECT
A024593B,2019,7,0,DIRECT
A024593B,2019,7,0,STORAGE
A024593B,2019,8,0,DIRECT
A024593B,2019,8,0,STORAGE
A024593B,2019,9,0,DIRECT
A024593B,2019,9,0,STORAGE
A024593B,2019,10,0,DIRECT
A024593B,2019,10,0,STORAGE
A024593B,2019,11,0,DIRECT
A024593B,2019,11,0,STORAGE
A024593B,2019,12,0,STORAGE
A024593B,2019,12,0,DIRECT
A024593B,2020,1,0,DIRECT
A024593B,2020,1,0,STORAGE
A024593B,2020,2,0,STORAGE
A024593B,2020,2,0,DIRECT
A024593B,2020,3,0,STORAGE
A024593B,2020,3,1.04,DIRECT
A024593B,2020,4,1.93,DIRECT
A024593B,2020,4,0,STORAGE
A024593B,2020,5,0,STORAGE
A024593B,2020,5,0,DIRECT
A024593B,2020,6,0,STORAGE
A024593B,2020,6,0,DIRECT
A024593B,2020,7,0,DIRECT
A024593B,2020,7,0,STORAGE
A024593B,2020,8,0,STORAGE
A024593B,2020,8,0,DIRECT
A024593B,2020,9,0,DIRECT
A024593B,2020,9,0,STORAGE
A024593B,2020,10,0,DIRECT
A024593B,2020,10,0,STORAGE
A024593B,2020,11,0,STORAGE
A024593B,2020,11,0,DIRECT
A024593B,2020,12,0,DIRECT
A024593B,2020,12,0,STORAGE
A024593B,2021,1,0,STORAGE
A024593B,2021,1,0.04,DIRECT
A024593B,2021,2,0.56,DIRECT
A024593B,2021,2,0,STORAGE
A024593B,2021,3,0.33,DIRECT
A024593B,2021,3,0,STORAGE
A024593B,2021,4,0,STORAGE
A024593B,2021,4,0,DIRECT
A024593B,2021,5,0,STORAGE
A024593B,2021,5,0,DIRECT
A024593B,2021,6,0,STORAGE
A024593B,2021,6,0,DIRECT
A024593B,2021,7,0,DIRECT
A024593B,2021,7,0,STORAGE
A024593B,2021,8,0,DIRECT
A024593B,2021,8,0,STORAGE
A024593B,2021,9,0,STORAGE
A024593B,2021,9,0,DIRECT
A024593B,2021,10,0,DIRECT
A024593B,2021,10,0,STORAGE
A024593B,2021,11,0,DIRECT
A024593B,2021,11,0,STORAGE
A024593B,2021,12,0,DIRECT
A024593B,2021,12,0,STORAGE
A024783,2017,1,0,STORAGE
A024783,2017,1,0,DIRECT
A024783,2017,2,0,DIRECT
A024783,2017,2,1,STORAGE
A024783,2017,3,0,DIRECT
A024783,2017,3,1,STORAGE
A024783,2017,4,0,STORAGE
A024783,2017,4,0,DIRECT
A024783,2017,5,0,STORAGE
A024783,2017,5,0,DIRECT
A024783,2017,6,0,STORAGE
A024783,2017,6,0,DIRECT
A024783,2017,7,0,STORAGE
A024783,2017,7,0,DIRECT
A024783,2017,8,0,DIRECT
A024783,2017,8,0,STORAGE
A024783,2017,9,0,STORAGE
A024783,2017,9,0,DIRECT
A024783,2017,10,0,STORAGE
A024783,2017,10,0,DIRECT
A024783,2017,11,0,STORAGE
A024783,2017,11,0,DIRECT
A024783,2017,12,0,DIRECT
A024783,2017,12,0,STORAGE
A024783,2019,1,0,DIRECT
A024783,2019,1,0.5,STORAGE
A024783,2019,2,0,DIRECT
A024783,2019,2,0,STORAGE
A024783,2019,3,0.5,STORAGE
A024783,2019,3,0,DIRECT
A024783,2019,4,0.5,STORAGE
A024783,2019,4,0,DIRECT
A024783,2019,5,0,STORAGE
A024783,2019,5,0,DIRECT
A024783,2019,6,0,DIRECT
A024783,2019,6,0,STORAGE
A024783,2019,7,0,STORAGE
A024783,2019,7,0,DIRECT
A024783,2019,8,0,STORAGE
A024783,2019,8,0,DIRECT
A024783,2019,9,0,DIRECT
A024783,2019,9,0,STORAGE
A024783,2019,10,0,STORAGE
A024783,2019,10,0,DIRECT
A024783,2019,11,0,STORAGE
A024783,2019,11,0,DIRECT
A024783,2019,12,0,DIRECT
A024783,2019,12,0.5,STORAGE
A024827,2017,1,0,DIRECT
A024827,2017,1,4.6,STORAGE
A024827,2017,2,0,DIRECT
A024827,2017,2,5.7,STORAGE
A024827,2017,3,0,DIRECT
A024827,2017,3,1.2,STORAGE
A024827,2017,4,0,DIRECT
A024827,2017,4,0.3,STORAGE
A024827,2017,5,0,DIRECT
A024827,2017,5,0,STORAGE
A024827,2017,6,0,STORAGE
A024827,2017,6,0,DIRECT
A024827,2017,7,0,DIRECT
A024827,2017,7,0,STORAGE
A024827,2017,8,0,STORAGE
A024827,2017,8,0,DIRECT
A024827,2017,9,0,DIRECT
A024827,2017,9,0,STORAGE
A024827,2017,10,0,DIRECT
A024827,2017,10,0,STORAGE
A024827,2017,11,0,DIRECT
A024827,2017,11,2,STORAGE
A024827,2017,12,0,DIRECT
A024827,2017,12,3,STORAGE
A024827,2018,1,0,DIRECT
A024827,2018,1,4.6,STORAGE
A024827,2018,2,0,DIRECT
A024827,2018,2,5.7,STORAGE
A024827,2018,3,0,DIRECT
A024827,2018,3,1.2,STORAGE
A024827,2018,4,0,DIRECT
A024827,2018,4,0.3,STORAGE
A024827,2018,5,0,STORAGE
A024827,2018,5,0,DIRECT
A024827,2018,6,0,STORAGE
A024827,2018,6,0,DIRECT
A024827,2018,7,0,STORAGE
A024827,2018,7,0,DIRECT
A024827,2018,8,0,STORAGE
A024827,2018,8,0,DIRECT
A024827,2018,9,0,STORAGE
A024827,2018,9,0,DIRECT
A024827,2018,10,0,STORAGE
A024827,2018,10,0,DIRECT
A024827,2018,11,0,STORAGE
A024827,2018,11,0,DIRECT
A024827,2018,12,0,DIRECT
A024827,2018,12,3.4,STORAGE
A024827,2019,1,0,STORAGE
A024827,2019,1,0,DIRECT
A024827,2019,2,0,STORAGE
A024827,2019,2,0,DIRECT
A024827,2019,3,0,DIRECT
A024827,2019,3,0,STORAGE
A024827,2019,4,0,STORAGE
A024827,2019,4,0,DIRECT
A024827,2019,5,0,STORAGE
A024827,2019,5,0,DIRECT
A024827,2019,6,0,DIRECT
A024827,2019,6,0,STORAGE
A024827,2019,7,0,DIRECT
A024827,2019,7,0,STORAGE
A024827,2019,8,0,DIRECT
A024827,2019,8,0,STORAGE
A024827,2019,9,0,DIRECT
A024827,2019,9,0,STORAGE
A024827,2019,10,0,STORAGE
A024827,2019,10,0,DIRECT
A024827,2019,11,0,STORAGE
A024827,2019,11,0,DIRECT
A024827,2019,12,0,DIRECT
A024827,2019,12,0,STORAGE
A024827,2020,1,0,DIRECT
A024827,2020,1,4.6,STORAGE
A024827,2020,2,5.7,STORAGE
A024827,2020,2,0,DIRECT
A024827,2020,3,1.2,STORAGE
A024827,2020,3,0,DIRECT
A024827,2020,4,0,DIRECT
A024827,2020,4,0.3,STORAGE
A024827,2020,5,0,STORAGE
A024827,2020,5,0,DIRECT
A024827,2020,6,0,STORAGE
A024827,2020,6,0,DIRECT
A024827,2020,7,0,DIRECT
A024827,2020,7,0,STORAGE
A024827,2020,8,0,STORAGE
A024827,2020,8,0,DIRECT
A024827,2020,9,0,DIRECT
A024827,2020,9,0,STORAGE
A024827,2020,10,0,DIRECT
A024827,2020,10,0,STORAGE
A024827,2020,11,0,STORAGE
A024827,2020,11,0,DIRECT
A024827,2020,12,3.4,STORAGE
A024827,2020,12,0,DIRECT
A024827,2022,1,0,DIRECT
A024827,2022,1,4.8,STORAGE
A024827,2022,2,0,DIRECT
A024827,2022,2,5,STORAGE
A024827,2022,3,1.2,STORAGE
A024827,2022,3,0,DIRECT
A024827,2022,4,0.09,STORAGE
A024827,2022,4,0,DIRECT
A024827,2022,5,0,STORAGE
A024827,2022,5,0,DIRECT
A024827,2022,6,0,DIRECT
A024827,2022,6,0,STORAGE
A024827,2022,7,0,DIRECT
A024827,2022,7,0,STORAGE
A024827,2022,8,0,STORAGE
A024827,2022,8,0,DIRECT
A024827,2022,9,0,DIRECT
A024827,2022,9,0,STORAGE
A024827,2022,10,0,DIRECT
A024827,2022,10,0,STORAGE
A024827,2022,11,0,STORAGE
A024827,2022,11,0,DIRECT
A024827,2022,12,3.6,STORAGE
A024827,2022,12,0,DIRECT
A024898,2017,1,0.32,STORAGE
A024898,2017,1,0,DIRECT
A024898,2017,2,0,STORAGE
A024898,2017,2,0,DIRECT
A024898,2017,3,0,STORAGE
A024898,2017,3,0,DIRECT
A024898,2017,4,0,DIRECT
A024898,2017,4,0.53,STORAGE
A024898,2017,5,0,DIRECT
A024898,2017,5,0,STORAGE
A024898,2017,6,0,STORAGE
A024898,2017,6,0,DIRECT
A024898,2017,7,0,STORAGE
A024898,2017,7,0,DIRECT
A024898,2017,8,0,DIRECT
A024898,2017,8,0,STORAGE
A024898,2017,9,0,STORAGE
A024898,2017,9,0,DIRECT
A024898,2017,10,0,DIRECT
A024898,2017,10,0,STORAGE
A024898,2017,11,0,DIRECT
A024898,2017,11,11.8,STORAGE
A024898,2017,12,0,DIRECT
A024898,2017,12,0,STORAGE
A024898,2018,1,0,DIRECT
A024898,2018,1,5.32,STORAGE
A024898,2018,2,0,DIRECT
A024898,2018,2,0,STORAGE
A024898,2018,3,0,STORAGE
A024898,2018,3,0,DIRECT
A024898,2018,4,0,STORAGE
A024898,2018,4,0,DIRECT
A024898,2018,5,0,STORAGE
A024898,2018,5,0,DIRECT
A024898,2018,6,0,DIRECT
A024898,2018,6,0,STORAGE
A024898,2018,7,0,DIRECT
A024898,2018,7,0,STORAGE
A024898,2018,8,0,STORAGE
A024898,2018,8,0,DIRECT
A024898,2018,9,0,DIRECT
A024898,2018,9,0,STORAGE
A024898,2018,10,0.06,STORAGE
A024898,2018,10,0,DIRECT
A024898,2018,11,0.04,STORAGE
A024898,2018,11,0,DIRECT
A024898,2018,12,0.06,STORAGE
A024898,2018,12,0,DIRECT
A024898,2019,1,0,STORAGE
A024898,2019,1,0,DIRECT
A024898,2019,2,0,DIRECT
A024898,2019,2,0,STORAGE
A024898,2019,3,0,DIRECT
A024898,2019,3,0,STORAGE
A024898,2019,4,0,DIRECT
A024898,2019,4,0,STORAGE
A024898,2019,5,0,STORAGE
A024898,2019,5,0,DIRECT
A024898,2019,6,0,DIRECT
A024898,2019,6,0,STORAGE
A024898,2019,7,0,STORAGE
A024898,2019,7,0,DIRECT
A024898,2019,8,0,STORAGE
A024898,2019,8,0,DIRECT
A024898,2019,9,0,DIRECT
A024898,2019,9,0,STORAGE
A024898,2019,10,0,DIRECT
A024898,2019,10,0,STORAGE
A024898,2019,11,0,DIRECT
A024898,2019,11,0,STORAGE
A024898,2019,12,0,DIRECT
A024898,2019,12,5.94,STORAGE
A024898,2020,1,0,DIRECT
A024898,2020,1,7.26,STORAGE
A024898,2020,2,5.52,STORAGE
A024898,2020,2,0,DIRECT
A024898,2020,3,0,STORAGE
A024898,2020,3,0,DIRECT
A024898,2020,4,0,DIRECT
A024898,2020,4,2.24,STORAGE
A024898,2020,5,0,DIRECT
A024898,2020,5,1.45,STORAGE
A024898,2020,6,0,DIRECT
A024898,2020,6,0,STORAGE
A024898,2020,7,0,DIRECT
A024898,2020,7,0,STORAGE
A024898,2020,8,0,STORAGE
A024898,2020,8,0,DIRECT
A024898,2020,9,0,DIRECT
A024898,2020,9,0,STORAGE
A024898,2020,10,0,STORAGE
A024898,2020,10,0,DIRECT
A024898,2020,11,0,STORAGE
A024898,2020,11,0,DIRECT
A024898,2020,12,0,STORAGE
A024898,2020,12,0,DIRECT
A024898,2021,1,0,DIRECT
A024898,2021,1,1.97,STORAGE
A024898,2021,2,0,DIRECT
A024898,2021,2,13.56,STORAGE
A024898,2021,3,0,DIRECT
A024898,2021,3,0,STORAGE
A024898,2021,4,0,DIRECT
A024898,2021,4,0,STORAGE
A024898,2021,5,0,STORAGE
A024898,2021,5,0,DIRECT
A024898,2021,6,0,STORAGE
A024898,2021,6,0,DIRECT
A024898,2021,7,0,STORAGE
A024898,2021,7,0,DIRECT
A024898,2021,8,0,DIRECT
A024898,2021,8,0,STORAGE
A024898,2021,9,0,STORAGE
A024898,2021,9,0,DIRECT
A024898,2021,10,0,DIRECT
A024898,2021,10,0,STORAGE
A024898,2021,11,0,DIRECT
A024898,2021,11,0,STORAGE
A024898,2021,12,0,STORAGE
A024898,2021,12,0,DIRECT
A024898,2022,1,0,DIRECT
A024898,2022,1,0,STORAGE
A024898,2022,2,0,STORAGE
A024898,2022,2,0,DIRECT
A024898,2022,3,3.03,STORAGE
A024898,2022,3,0,DIRECT
A024898,2022,4,0,STORAGE
A024898,2022,4,0,DIRECT
A024898,2022,5,0,DIRECT
A024898,2022,5,0,STORAGE
A024898,2022,6,0,DIRECT
A024898,2022,6,0,STORAGE
A024898,2022,7,0,STORAGE
A024898,2022,7,0,DIRECT
A024898,2022,8,0,DIRECT
A024898,2022,8,0,STORAGE
A024898,2022,9,0,STORAGE
A024898,2022,9,0,DIRECT
A024898,2022,10,0,DIRECT
A024898,2022,10,3.03,STORAGE
A024898,2022,11,3.73,STORAGE
A024898,2022,11,0,DIRECT
A024898,2022,12,0,DIRECT
A024898,2022,12,8.7,STORAGE
A024921,2017,1,0,DIRECT
A024921,2017,1,0,STORAGE
A024921,2017,2,0,STORAGE
