year,month,day,hour,min,sec,precip01,precip02,tmax01,tmax02,tmin01,tmin02,date
2000,9,27,0,0,0,0,0,75.7,76.9,49,48,9/27/2000
2000,9,28,0,0,0,0,0,68.7,69.5,45.9,46.6,9/28/2000
2000,9,29,0,0,0,0,0,72.5,72.6,44.9,46,9/29/2000
2000,9,30,0,0,0,0,0,84.5,85.8,48,48.9,9/30/2000
2000,10,1,0,0,0,0,0,91.2,92,49.2,49.7,10/1/2000
2000,10,2,0,0,0,0,0,82.7,86,49.8,50.1,10/2/2000
2000,10,3,0,0,0,0,0,77.1,77.8,46.9,44.7,10/3/2000
2000,10,4,0,0,0,0,0,71.2,72.5,47.6,46.9,10/4/2000
2000,10,5,0,0,0,0,0,69.6,70.8,49.8,49,10/5/2000
2000,10,6,0,0,0,0,0,72.5,73.5,48.9,49.4,10/6/2000
2000,10,7,0,0,0,0,0,67.4,68.9,49.7,49.9,10/7/2000
2000,10,8,0,0,0,0,0,63,63.5,50.8,50.7,10/8/2000
2000,10,9,0,0,0,0.02,0,73.6,74.5,51.2,51.2,10/9/2000
2000,10,10,0,0,0,0.11,0.11,66.1,66.2,50.7,50.2,10/10/2000
2000,10,11,0,0,0,0.07,0.08,63.9,63.3,42.5,43.2,10/11/2000
2000,10,12,0,0,0,0,0,61.7,62.6,42.4,42.7,10/12/2000
2000,10,13,0,0,0,0,0,67.9,68.3,40.7,40.5,10/13/2000
2000,10,14,0,0,0,0,0,71.4,71.8,40.8,39.4,10/14/2000
2000,10,15,0,0,0,0,0,71.6,73.2,40.2,40.9,10/15/2000
2000,10,16,0,0,0,0,0,73.1,73.9,40.4,40,10/16/2000
2000,10,17,0,0,0,0,0,80.7,79.8,38.4,38.9,10/17/2000
2000,10,18,0,0,0,0,0,77.7,78.5,39.7,40.7,10/18/2000
2000,10,19,0,0,0,0,0,76,76.2,39.1,39.3,10/19/2000
2000,10,20,0,0,0,0,0,75.8,77.5,46.6,47.5,10/20/2000
2000,10,21,0,0,0,0,0,68.4,68.1,44.6,46.2,10/21/2000
2000,10,22,0,0,0,0,0,73.4,73.3,48.7,51.2,10/22/2000
2000,10,23,0,0,0,0,0,75.3,75.7,51.2,54.3,10/23/2000
2000,10,24,0,0,0,0,0,80.2,80.2,39.3,39.8,10/24/2000
2000,10,25,0,0,0,0.19,0.08,75.6,74.8,37.8,38.1,10/25/2000
2000,10,26,0,0,0,0.76,0.86,59.4,58.8,53,53,10/26/2000
2000,10,27,0,0,0,0.28,0.32,59.7,58.9,42.5,43.1,10/27/2000
2000,10,28,0,0,0,0.18,0.1,66.9,66.8,41,42,10/28/2000
2000,10,29,0,0,0,1.45,1.47,56.8,56.4,45,46.1,10/29/2000
2000,10,30,0,0,0,0.35,0.36,60.8,59.9,44.2,45.4,10/30/2000
2000,10,31,0,0,0,0.15,0.14,62.1,60.9,37.9,38.3,10/31/2000
2000,11,1,0,0,0,0,0,70.6,70.1,36.6,36.7,11/1/2000
2000,11,2,0,0,0,0,0,64.1,64.2,39.6,38.9,11/2/2000
2000,11,3,0,0,0,0,0,74.1,74.3,43.1,44,11/3/2000
2000,11,4,0,0,0,0,0,77,76.6,43.9,42.3,11/4/2000
2000,11,5,0,0,0,0,0,67.9,67.4,39.1,40,11/5/2000
2000,11,6,0,0,0,0,0,66.2,65.6,42.5,45.1,11/6/2000
2000,11,7,0,0,0,0,0,69.6,68.8,39.1,43,11/7/2000
2000,11,8,0,0,0,0,0,74,74,38,39.9,11/8/2000
2000,11,9,0,0,0,0,0,67.5,66.6,36,38.4,11/9/2000
2000,11,10,0,0,0,0,0,58.7,58.4,29.6,31.3,11/10/2000
2000,11,11,0,0,0,0,0,56.8,56.1,28.1,28.9,11/11/2000
2000,11,12,0,0,0,0,0,59.1,58.3,27.2,28.1,11/12/2000
2000,11,13,0,0,0,0,0,60.6,59.6,25.5,26.3,11/13/2000
2000,11,14,0,0,0,0.32,0.27,48.2,47.2,25.6,26.1,11/14/2000
2000,11,15,0,0,0,0,0,54.4,53.1,30.6,30.5,11/15/2000
2000,11,16,0,0,0,0.12,0.11,52.1,51.9,30.5,30.9,11/16/2000
2000,11,17,0,0,0,0,0,60.2,59.7,32.7,32.4,11/17/2000
2000,11,18,0,0,0,0,0,63,63.6,27.3,28.7,11/18/2000
2000,11,19,0,0,0,0,0,63.4,62.1,27.1,27.9,11/19/2000
2000,11,20,0,0,0,0,0,63,62.8,30.5,31.2,11/20/2000
2000,11,21,0,0,0,0,0,62.5,61.3,32.2,31.2,11/21/2000
2000,11,22,0,0,0,0.4,0.37,50.7,50.6,41,42.5,11/22/2000
2000,11,23,0,0,0,0,0,60.2,59.8,36.3,36.8,11/23/2000
2000,11,24,0,0,0,0.03,0.01,51.3,51,39.4,39.4,11/24/2000
2000,11,25,0,0,0,0,0,56.3,56.3,43.1,44.3,11/25/2000
2000,11,26,0,0,0,0,0,57.8,57.7,41.9,41.6,11/26/2000
2000,11,27,0,0,0,0,0,58.5,58.2,39.1,39.6,11/27/2000
2000,11,28,0,0,0,0,0,53.6,53.7,42.4,42.2,11/28/2000
2000,11,29,0,0,0,0.54,0.47,54.6,54.3,45.7,46.3,11/29/2000
2000,11,30,0,0,0,0.1,0.17,60.3,59.8,38.5,38.9,11/30/2000
2000,12,1,0,0,0,0,0,59.4,59.8,35.6,36.3,12/1/2000
2000,12,2,0,0,0,0,0,59.3,60.4,32.7,34.5,12/2/2000
2000,12,3,0,0,0,0,0,61.5,62.3,30.7,31.6,12/3/2000
2000,12,4,0,0,0,0,0,55.2,54.3,33.8,33.5,12/4/2000
2000,12,5,0,0,0,0,0,59.3,59.7,34.8,34,12/5/2000
2000,12,6,0,0,0,0,0,59,59.5,33.4,32.5,12/6/2000
2000,12,7,0,0,0,0,0,53.9,54.2,37.5,36.6,12/7/2000
2000,12,8,0,0,0,0.02,0,61.2,61,42.2,44.1,12/8/2000
2000,12,9,0,0,0,0,0,64.5,64.6,43.6,44,12/9/2000
2000,12,10,0,0,0,0.01,0,53.4,53.8,48.3,48.6,12/10/2000
2000,12,11,0,0,0,0,0,57,57.4,36.6,35.7,12/11/2000
2000,12,12,0,0,0,0.35,0.32,50.8,50.5,39.9,39.8,12/12/2000
2000,12,13,0,0,0,0.05,0.03,56.7,56.5,39.4,39.9,12/13/2000
2000,12,14,0,0,0,0.36,0.35,54.1,53.7,43.9,44.4,12/14/2000
2000,12,15,0,0,0,0.23,0.22,52.8,52.8,44.9,44.1,12/15/2000
2000,12,16,0,0,0,0,0,62.1,62.3,39.5,41.3,12/16/2000
2000,12,17,0,0,0,0,0,62.4,63.1,35,35.9,12/17/2000
2000,12,18,0,0,0,0,0,65.2,65.6,30.5,30,12/18/2000
2000,12,19,0,0,0,0,0,61.2,61.5,29.3,28.8,12/19/2000
2000,12,20,0,0,0,0,0,62.1,63.3,32.1,32.4,12/20/2000
2000,12,21,0,0,0,0,0,58.2,59.2,31,30.7,12/21/2000
2000,12,22,0,0,0,0.14,0.12,52,51.1,31.2,32,12/22/2000
2000,12,23,0,0,0,0,0,55.8,55.9,39,39.3,12/23/2000
2000,12,24,0,0,0,0,0,54.6,54.2,38.6,39,12/24/2000
2000,12,25,0,0,0,0,0,58.9,59.7,33.4,33.6,12/25/2000
2000,12,26,0,0,0,0,0,59.2,59.2,30.3,30.1,12/26/2000
2000,12,27,0,0,0,0,0,60.4,60.1,28.2,28.2,12/27/2000
2000,12,28,0,0,0,0,0,60.2,60.7,29.7,29.6,12/28/2000
2000,12,29,0,0,0,0,0,62.6,62.1,28.3,28,12/29/2000
2000,12,30,0,0,0,0,0,58.6,59,28.4,28.2,12/30/2000
2000,12,31,0,0,0,0,0,61.4,62.1,27.7,27.6,12/31/2000
2001,1,1,0,0,0,0,0,59,58.9,31.2,31,1/1/2001
2001,1,2,0,0,0,0,0,61.8,62.7,31,30.4,1/2/2001
2001,1,3,0,0,0,0,0,62.8,62.6,29.4,29.5,1/3/2001
2001,1,4,0,0,0,0,0,62.8,61.9,28.6,28.3,1/4/2001
2001,1,5,0,0,0,0,0,61.9,62.7,29.7,30.2,1/5/2001
2001,1,6,0,0,0,0,0,63.8,64.1,29,29.1,1/6/2001
2001,1,7,0,0,0,0,0,59.9,59.7,30.3,30.7,1/7/2001
2001,1,8,0,0,0,0.62,0.52,51.2,50.5,35.4,33.8,1/8/2001
2001,1,9,0,0,0,0.07,0.16,57.3,56.6,31.7,31.5,1/9/2001
2001,1,10,0,0,0,0.48,0.42,49.4,48.6,31.5,31.2,1/10/2001
2001,1,11,0,0,0,1.28,1.32,53.1,53.1,43.5,44.5,1/11/2001
2001,1,12,0,0,0,0.69,0.66,47.6,47.3,41,41.1,1/12/2001
2001,1,13,0,0,0,0,0,57.7,57.5,36.9,36.8,1/13/2001
2001,1,14,0,0,0,0.03,0.03,55.5,55.2,35.1,33.6,1/14/2001
2001,1,15,0,0,0,0,0,55.3,55.6,30.3,31.4,1/15/2001
2001,1,16,0,0,0,0,0,55.7,56.2,29.8,32,1/16/2001
2001,1,17,0,0,0,0,0,56.6,56.9,29.7,29.2,1/17/2001
2001,1,18,0,0,0,0,0,57.5,58,25.8,25.9,1/18/2001
2001,1,19,0,0,0,0,0,54.2,53.5,26.4,26.5,1/19/2001
2001,1,20,0,0,0,0,0,60.8,60.6,32.7,32.8,1/20/2001
2001,1,21,0,0,0,0,0,53.5,53.6,31.3,31.7,1/21/2001
2001,1,22,0,0,0,0,0,53.2,52.9,30.4,31.3,1/22/2001
2001,1,23,0,0,0,0.07,0.05,61.9,61.7,30.1,29.9,1/23/2001
2001,1,24,0,0,0,1.04,1.14,51.5,51.4,39.4,38.9,1/24/2001
2001,1,25,0,0,0,0.08,0.07,54.5,53.9,33.2,33.3,1/25/2001
2001,1,26,0,0,0,1.48,1.39,47.1,46.2,36.3,36.1,1/26/2001
2001,1,27,0,0,0,0.12,0.3,47.9,47.5,30.8,30.4,1/27/2001
2001,1,28,0,0,0,0,0,60.2,60.5,29.6,30.2,1/28/2001
2001,1,29,0,0,0,0.22,0.16,57.8,57.2,28.9,28.7,1/29/2001
2001,1,30,0,0,0,0,0,57.3,56.8,32.1,33.7,1/30/2001
2001,1,31,0,0,0,0,0,57.6,58.3,28.3,28.9,1/31/2001
2001,2,1,0,0,0,0,0,62.6,62.9,26.8,27.7,2/1/2001
2001,2,2,0,0,0,0,0,59.6,60,28.3,29,2/2/2001
2001,2,3,0,0,0,0,0,59.1,59.7,33.7,35.1,2/3/2001
2001,2,4,0,0,0,0,0,69.8,70,34.7,35.1,2/4/2001
2001,2,5,0,0,0,0,0,73,73.6,36.5,36.7,2/5/2001
2001,2,6,0,0,0,0,0,66.9,67.5,34,33.3,2/6/2001
2001,2,7,0,0,0,0,0,55.2,54.1,35.7,37.6,2/7/2001
2001,2,8,0,0,0,0,0,57.8,58.5,30.3,31.6,2/8/2001
2001,2,9,0,0,0,0.54,0.3,58.1,58.5,29.7,29,2/9/2001
2001,2,10,0,0,0,0.72,0.81,50.8,50,40.3,40.4,2/10/2001
2001,2,11,0,0,0,0.55,0.5,51.7,51.6,37.1,38.6,2/11/2001
2001,2,12,0,0,0,0.41,0.47,48.9,48.1,36.7,36.8,2/12/2001
2001,2,13,0,0,0,0.18,0.2,44,45.1,30.7,32.1,2/13/2001
2001,2,14,0,0,0,0,0,63.2,63.3,31.2,30.8,2/14/2001
2001,2,15,0,0,0,0,0,57.9,57.8,30.4,29.3,2/15/2001
2001,2,16,0,0,0,0,0,53.8,53.5,38.4,38.4,2/16/2001
2001,2,17,0,0,0,0.11,0.07,55.8,56.2,40.4,41.1,2/17/2001
2001,2,18,0,0,0,0.84,0.82,52.7,52,45,45,2/18/2001
2001,2,19,0,0,0,0.38,0.34,54.8,54.9,45.9,46.7,2/19/2001
2001,2,20,0,0,0,0.72,0.87,53.6,53.2,46.7,46.4,2/20/2001
2001,2,21,0,0,0,0.77,0.69,55,54.8,48.3,48.3,2/21/2001
2001,2,22,0,0,0,0.56,0.6,58,57.6,39.7,39.4,2/22/2001
2001,2,23,0,0,0,0.9,0.9,53.2,52.9,38.8,39.2,2/23/2001
2001,2,24,0,0,0,0.61,0.4,54.9,55.1,37.3,37.6,2/24/2001
2001,2,25,0,0,0,0.72,0.83,51.8,51.4,40.9,40.7,2/25/2001
2001,2,26,0,0,0,0.08,0.15,58,57.8,37,36.8,2/26/2001
2001,2,27,0,0,0,0,0,65.3,65.3,35.4,34.7,2/27/2001
2001,2,28,0,0,0,0,0,72.5,73,38.3,39.7,2/28/2001
2001,3,1,0,0,0,0,0,64.9,65.1,32.2,32.7,3/1/2001
2001,3,2,0,0,0,0.17,0.15,55.9,55.5,32,31.9,3/2/2001
2001,3,3,0,0,0,0.05,0.06,58.3,57.8,32.6,34.4,3/3/2001
2001,3,4,0,0,0,0.66,0.6,53.5,53.7,32.9,33.6,3/4/2001
2001,3,5,0,0,0,1.02,1.16,54.9,54.8,43.9,44.2,3/5/2001
2001,3,6,0,0,0,0.03,0.04,60.1,60,44.9,45.5,3/6/2001
2001,3,7,0,0,0,0,0,64.2,65,39.4,39.6,3/7/2001
2001,3,8,0,0,0,0,0,65.6,66.4,40.7,41,3/8/2001
2001,3,9,0,0,0,0,0,63.6,62.9,37.5,38.5,3/9/2001
2001,3,10,0,0,0,0,0,61.8,61.2,38.7,38.4,3/10/2001
2001,3,11,0,0,0,0,0,65.9,66.4,34.9,36.8,3/11/2001
2001,3,12,0,0,0,0,0,65.6,67,33.7,35.6,3/12/2001
2001,3,13,0,0,0,0,0,68.1,69.4,34.7,36.2,3/13/2001
2001,3,14,0,0,0,0,0,63.6,65,36.7,35.2,3/14/2001
2001,3,15,0,0,0,0,0,70.2,71,36.1,37.1,3/15/2001
2001,3,16,0,0,0,0,0,65,64.6,36.9,37.5,3/16/2001
2001,3,17,0,0,0,0,0,64.8,65.2,40.3,39.1,3/17/2001
2001,3,18,0,0,0,0,0,74.1,74.1,40.4,42.4,3/18/2001
2001,3,19,0,0,0,0,0,75.4,76.2,40.5,41.7,3/19/2001
2001,3,20,0,0,0,0,0,77.8,78.6,42.2,43.9,3/20/2001
2001,3,21,0,0,0,0,0,76.3,76.7,47.2,48.3,3/21/2001
2001,3,22,0,0,0,0,0,64.6,66.1,45,45.4,3/22/2001
2001,3,23,0,0,0,0,0,62.6,62.8,50.1,50.4,3/23/2001
2001,3,24,0,0,0,0,0,62.7,63.2,49.3,50.2,3/24/2001
2001,3,25,0,0,0,0.32,0.31,61.2,60.9,47.4,46.4,3/25/2001
2001,3,26,0,0,0,0,0,64.1,63.5,38.1,41.5,3/26/2001
2001,3,27,0,0,0,0,0,68.4,69.7,35.4,38.9,3/27/2001
2001,3,28,0,0,0,0,0,72.3,74.7,37.5,39.4,3/28/2001
2001,3,29,0,0,0,0,0,72.3,75.3,45.3,46.3,3/29/2001
2001,3,30,0,0,0,0,0,74.1,74.9,42.4,44,3/30/2001
2001,3,31,0,0,0,0,0,79.3,80.6,42.3,44.5,3/31/2001
2001,4,1,0,0,0,0,0,77.3,81,38.9,41.8,4/1/2001
2001,4,2,0,0,0,0,0,70.9,72.7,38,40.4,4/2/2001
2001,4,3,0,0,0,0,0,57.3,57.9,33.6,33.5,4/3/2001
2001,4,4,0,0,0,0,0,58.5,58.4,29.5,30.4,4/4/2001
2001,4,5,0,0,0,0,0,61.3,61.5,30.5,31,4/5/2001
2001,4,6,0,0,0,0.11,0.07,65,66.3,31.3,32,4/6/2001
2001,4,7,0,0,0,0.21,0.18,55.3,54.6,39.9,40.8,4/7/2001
2001,4,8,0,0,0,0,0,57.7,57,31.8,32.7,4/8/2001
2001,4,9,0,0,0,0,0.03,55.5,54.8,31.2,32.5,4/9/2001
2001,4,10,0,0,0,0,0,64,62.9,33.7,35.1,4/10/2001
2001,4,11,0,0,0,0,0,67.4,68.4,36.9,41.5,4/11/2001
2001,4,12,0,0,0,0,0,62.9,63.6,33.5,35.3,4/12/2001
2001,4,13,0,0,0,0,0,64,64.5,33.7,34.4,4/13/2001
2001,4,14,0,0,0,0,0,62.3,62.9,33.6,35,4/14/2001
2001,4,15,0,0,0,0,0,62.7,63.3,31.7,32.9,4/15/2001
2001,4,16,0,0,0,0,0,61.5,62.5,32.4,33,4/16/2001
2001,4,17,0,0,0,0.08,0.06,64.9,63.8,33.2,34.7,4/17/2001
2001,4,18,0,0,0,0,0,68.7,68.9,40.7,42.1,4/18/2001
2001,4,19,0,0,0,0.02,0.02,63.8,63.8,38.9,40.5,4/19/2001
2001,4,20,0,0,0,0.03,0.05,60.3,59.8,40.2,39.9,4/20/2001
2001,4,21,0,0,0,0.38,0.38,51.5,51.6,36.2,36.6,4/21/2001
2001,4,22,0,0,0,0,0,66.7,66.7,34.1,35.1,4/22/2001
2001,4,23,0,0,0,0,0,66.2,66.2,36.9,39.3,4/23/2001
2001,4,24,0,0,0,0,0,72.7,73.6,37.1,38.7,4/24/2001
2001,4,25,0,0,0,0,0,80.7,81.3,42.1,43.8,4/25/2001
2001,4,26,0,0,0,0,0,79.5,81.3,43.1,44.6,4/26/2001
2001,4,27,0,0,0,0,0,66.2,67.4,45.4,45.9,4/27/2001
2001,4,28,0,0,0,0,0,66,67.8,45.9,46.8,4/28/2001
2001,4,29,0,0,0,0,0,66.5,67.2,38.5,40.7,4/29/2001
2001,4,30,0,0,0,0,0,72.6,73.4,38.4,40.3,4/30/2001
2001,5,1,0,0,0,0,0,79,81,41.9,43.2,5/1/2001
2001,5,2,0,0,0,0,0,78.7,78.8,40.5,45.5,5/2/2001
2001,5,3,0,0,0,0,0,75.7,76,46.8,48.9,5/3/2001
2001,5,4,0,0,0,0,0,82.5,82.6,41,43.6,5/4/2001
2001,5,5,0,0,0,0,0,81.5,83,40.7,41.8,5/5/2001
2001,5,6,0,0,0,0,0,81.6,83,39.9,42.8,5/6/2001
2001,5,7,0,0,0,0,0,85.3,85.5,40,40.7,5/7/2001
2001,5,8,0,0,0,0,0,90.7,91.7,44.4,46.9,5/8/2001
2001,5,9,0,0,0,0,0,88.4,90.5,46.4,46.8,5/9/2001
2001,5,10,0,0,0,0,0,80.5,84.2,44.2,45.1,5/10/2001
2001,5,11,0,0,0,0,0,82.9,85.7,44.2,44.8,5/11/2001
2001,5,12,0,0,0,0,0,76,77.6,46.2,46.3,5/12/2001
2001,5,13,0,0,0,0,0,61.8,63,50.9,51.2,5/13/2001
2001,5,14,0,0,0,0,0,66.6,68.8,40.9,41.6,5/14/2001
2001,5,15,0,0,0,0,0,71.2,72.4,43,42.8,5/15/2001
2001,5,16,0,0,0,0,0,70.4,72.1,48.4,49.3,5/16/2001
2001,5,17,0,0,0,0,0,78.2,81.5,44.2,44.7,5/17/2001
2001,5,18,0,0,0,0,0,77,79.2,43.7,44.1,5/18/2001
2001,5,19,0,0,0,0,0,82.2,85.8,45.3,46.3,5/19/2001
2001,5,20,0,0,0,0,0,82.4,85.4,45.6,46.5,5/20/2001
2001,5,21,0,0,0,0,0,85.4,88.8,46.6,47.6,5/21/2001
2001,5,22,0,0,0,0,0,84.3,88.7,47.1,48,5/22/2001
2001,5,23,0,0,0,0,0,76.3,78.4,49.7,50.2,5/23/2001
2001,5,24,0,0,0,0,0,75.8,79.3,47.2,47.3,5/24/2001
2001,5,25,0,0,0,0,0,80.3,82.3,45.3,46.5,5/25/2001
2001,5,26,0,0,0,0,0,65.2,68.2,47.4,47.8,5/26/2001
2001,5,27,0,0,0,0,0,66.1,67.9,48,48.3,5/27/2001
2001,5,28,0,0,0,0,0,64.6,66.6,38.5,39.8,5/28/2001
2001,5,29,0,0,0,0,0,77.4,80.4,39.3,40.1,5/29/2001
2001,5,30,0,0,0,0,0,82.9,85.7,45,45.3,5/30/2001
2001,5,31,0,0,0,0,0,95.2,97.4,48.2,49.6,5/31/2001
2001,6,1,0,0,0,0,0,93.8,97,50.2,51.8,6/1/2001
2001,6,2,0,0,0,0,0,73.1,73.6,42.1,45.3,6/2/2001
2001,6,3,0,0,0,0,0,75.7,78.7,41.6,43.9,6/3/2001
2001,6,4,0,0,0,0,0,77.6,80.5,41.8,45.2,6/4/2001
2001,6,5,0,0,0,0,0,77.5,79.7,43.1,44,6/5/2001
2001,6,6,0,0,0,0,0,78.9,80.4,44.6,46.3,6/6/2001
2001,6,7,0,0,0,0,0,85.3,88.9,45.3,47.2,6/7/2001
2001,6,8,0,0,0,0,0,88.9,90.8,48.1,49.5,6/8/2001
2001,6,9,0,0,0,0,0,81.5,84.9,46.9,47.1,6/9/2001
2001,6,10,0,0,0,0,0,80.7,82.6,42.6,43.3,6/10/2001
2001,6,11,0,0,0,0,0,79,81,40.9,42.6,6/11/2001
2001,6,12,0,0,0,0,0,81.8,82.2,48,49.1,6/12/2001
2001,6,13,0,0,0,0,0,83.9,84.3,48.2,55.3,6/13/2001
2001,6,14,0,0,0,0,0,87.5,88.8,45.1,49,6/14/2001
2001,6,15,0,0,0,0,0,89.1,91.4,46.4,48.1,6/15/2001
2001,6,16,0,0,0,0,0,85,87.4,45.3,47.1,6/16/2001
2001,6,17,0,0,0,0,0,88.9,92.3,44.8,46.7,6/17/2001
2001,6,18,0,0,0,0,0,92.5,94.6,44.9,46.8,6/18/2001
2001,6,19,0,0,0,0,0,89.8,91.4,47.2,50.5,6/19/2001
2001,6,20,0,0,0,0,0,91.6,93.2,48.6,52.3,6/20/2001
2001,6,21,0,0,0,0,0,96.8,98.5,48.9,50.6,6/21/2001
2001,6,22,0,0,0,0,0,89,90.6,48.3,49.9,6/22/2001
2001,6,23,0,0,0,0,0,83.4,85.1,45.7,45.5,6/23/2001
2001,6,24,0,0,0,0,0,74.5,75.5,41.9,43.3,6/24/2001
2001,6,25,0,0,0,0,0,75.6,75.9,40.9,43.4,6/25/2001
2001,6,26,0,0,0,0,0,73.9,74,49.5,50.8,6/26/2001
2001,6,27,0,0,0,0.19,0.08,70.9,70,49.9,51.5,6/27/2001
2001,6,28,0,0,0,0.4,0.2,63.2,62.7,57.7,58.2,6/28/2001
2001,6,29,0,0,0,0,0,76.3,77.3,51.4,52,6/29/2001
2001,6,30,0,0,0,0,0,85.6,86.2,49.1,51.1,6/30/2001
2001,7,1,0,0,0,0,0,88.6,89.2,48.7,49.7,7/1/2001
2001,7,2,0,0,0,0,0,89.1,90.9,46.9,48.4,7/2/2001
2001,7,3,0,0,0,0,0,96.3,98.5,46.2,49,7/3/2001
2001,7,4,0,0,0,0,0,98.4,100,55.9,57.8,7/4/2001
2001,7,5,0,0,0,0,0,89.4,90.6,51.2,52.1,7/5/2001
2001,7,6,0,0,0,0,0,79.5,81.9,48.3,48.4,7/6/2001
2001,7,7,0,0,0,0,0,76.4,79.6,47.1,47.7,7/7/2001
2001,7,8,0,0,0,0,0,81.8,83.3,49.3,49.8,7/8/2001
2001,7,9,0,0,0,0,0,78.5,81.1,50.2,50.9,7/9/2001
2001,7,10,0,0,0,0,0,68.2,70.6,51.3,52,7/10/2001
2001,7,11,0,0,0,0,0,67.6,68.6,53.3,53.6,7/11/2001
2001,7,12,0,0,0,0,0,68.1,69.6,51.3,51.8,7/12/2001
2001,7,13,0,0,0,0,0,72.6,75.2,52.9,53.8,7/13/2001
2001,7,14,0,0,0,0,0,78.7,82.2,48.4,48.6,7/14/2001
2001,7,15,0,0,0,0,0,72.2,75,47.5,48.1,7/15/2001
2001,7,16,0,0,0,0,0,74.5,76.5,46.5,47.6,7/16/2001
2001,7,17,0,0,0,0,0,70.7,72.5,45.3,46.5,7/17/2001
2001,7,18,0,0,0,0,0,71.7,74,46.6,47.6,7/18/2001
2001,7,19,0,0,0,0,0,77.5,80.1,45.9,46.8,7/19/2001
2001,7,20,0,0,0,0,0,72.4,74.2,50.6,50.4,7/20/2001
2001,7,21,0,0,0,0,0,75.4,76.2,47.1,47.3,7/21/2001
2001,7,22,0,0,0,0,0,74.3,76,46,47.2,7/22/2001
2001,7,23,0,0,0,0,0,81,84.8,47,48.4,7/23/2001
2001,7,24,0,0,0,0,0,77.2,80.2,51,51.3,7/24/2001
2001,7,25,0,0,0,0,0,70.4,72.2,51.7,51.2,7/25/2001
2001,7,26,0,0,0,0,0,71.5,73.8,54.3,54.4,7/26/2001
2001,7,27,0,0,0,0,0,71.4,74.3,51.1,52.1,7/27/2001
2001,7,28,0,0,0,0,0,74.5,77.5,50.8,51.1,7/28/2001
2001,7,29,0,0,0,0,0,80.5,83.3,50.1,50.1,7/29/2001
2001,7,30,0,0,0,0,0,76.3,78.3,51.5,50.1,7/30/2001
2001,7,31,0,0,0,0,0,74.4,75.2,50.5,52.1,7/31/2001
2001,8,1,0,0,0,0,0,77.4,80.4,46.2,47.1,8/1/2001
2001,8,2,0,0,0,0,0,75.3,78.3,43.9,45.9,8/2/2001
2001,8,3,0,0,0,0,0,79.6,82.1,51.6,52.2,8/3/2001
2001,8,4,0,0,0,0,0,77.8,80.3,50.4,51.4,8/4/2001
2001,8,5,0,0,0,0,0,77.6,79.3,48.6,49.8,8/5/2001
2001,8,6,0,0,0,0,0,80.5,82.5,47.6,48.7,8/6/2001
2001,8,7,0,0,0,0,0,86.1,88.3,47.7,48.9,8/7/2001
2001,8,8,0,0,0,0,0,89.7,92.5,49,50.3,8/8/2001
2001,8,9,0,0,0,0,0,83.4,86.9,52.5,52.7,8/9/2001
2001,8,10,0,0,0,0,0,71.8,73.2,55.6,55.8,8/10/2001
2001,8,11,0,0,0,0,0,74.2,76.5,45.5,46.9,8/11/2001
2001,8,12,0,0,0,0,0,76.7,78.5,46.1,46.8,8/12/2001
2001,8,13,0,0,0,0,0,71.7,73.8,46.6,48.8,8/13/2001
2001,8,14,0,0,0,0,0,73.7,75.8,49.8,50.4,8/14/2001
2001,8,15,0,0,0,0,0,81.6,84.4,50.6,50.9,8/15/2001
2001,8,16,0,0,0,0,0,80.2,83.1,46.4,46.8,8/16/2001
2001,8,17,0,0,0,0,0,87.9,90.2,46.3,46.8,8/17/2001
2001,8,18,0,0,0,0,0,87.4,90.2,45.9,47.1,8/18/2001
2001,8,19,0,0,0,0,0,87.3,89.8,43.7,45.4,8/19/2001
2001,8,20,0,0,0,0,0,80.8,83.3,46.8,47.2,8/20/2001
2001,8,21,0,0,0,0,0,70.3,72.5,43.4,44.7,8/21/2001
2001,8,22,0,0,0,0,0,81.5,83.2,43.7,43.9,8/22/2001
2001,8,23,0,0,0,0,0,75.3,75.8,48.8,49.8,8/23/2001
2001,8,24,0,0,0,0,0,79.2,79.9,51,50.9,8/24/2001
2001,8,25,0,0,0,0,0,85.4,86.3,48.4,48.8,8/25/2001
2001,8,26,0,0,0,0,0,86.4,89.2,45.9,47.1,8/26/2001
2001,8,27,0,0,0,0,0,89.9,92.1,46.3,46.7,8/27/2001
2001,8,28,0,0,0,0,0,93.5,96.6,47.1,48.3,8/28/2001
2001,8,29,0,0,0,0,0,92.4,96,49,50,8/29/2001
2001,8,30,0,0,0,0,0,81.2,83.1,49.9,50.7,8/30/2001
2001,8,31,0,0,0,0,0,73.3,75.3,53.6,54.1,8/31/2001
2001,9,1,0,0,0,0,0,79,81.3,52.8,53.4,9/1/2001
2001,9,2,0,0,0,0,0,79.3,81.8,50,50.7,9/2/2001
2001,9,3,0,0,0,0,0,83.7,85.8,45.7,47.1,9/3/2001
2001,9,4,0,0,0,0,0,87.2,89.6,44.8,45.5,9/4/2001
2001,9,5,0,0,0,0,0,82.4,84.8,43.5,44.7,9/5/2001
2001,9,6,0,0,0,0,0,84.9,85.9,42.8,44,9/6/2001
2001,9,7,0,0,0,0,0,85,88,42,43.5,9/7/2001
2001,9,8,0,0,0,0,0,84,86.5,43.4,44,9/8/2001
2001,9,9,0,0,0,0,0,70.8,72.4,52.7,52.1,9/9/2001
2001,9,10,0,0,0,0,0,70.8,71.2,49.7,48.6,9/10/2001
