"APPLICATION_NUMBER","WATER_RIGHT_ID","YEAR","MONTH","AMOUNT","DIVERSION_TYPE","ASSIGNED_PRIORITY_DATE"
"S025479",61918,2022,9,0,"DIRECT","10000000"
"S025479",61918,2022,9,0,"STORAGE","10000000"
"S025479",61918,2022,10,0,"DIRECT","10000000"
"S025479",61918,2022,10,0,"STORAGE","10000000"
"S025479",61918,2022,11,0,"DIRECT","10000000"
"S025479",61918,2022,11,0,"STORAGE","10000000"
"S025479",61918,2022,12,0,"DIRECT","10000000"
"S025479",61918,2022,12,0,"STORAGE","10000000"
"S025484",61923,2017,1,0,"DIRECT","10000000"
"S025484",61923,2017,1,0,"STORAGE","10000000"
"S025484",61923,2017,2,0,"DIRECT","10000000"
"S025484",61923,2017,2,0,"STORAGE","10000000"
"S025484",61923,2017,3,0,"DIRECT","10000000"
"S025484",61923,2017,3,0,"STORAGE","10000000"
"S025484",61923,2017,4,0,"STORAGE","10000000"
"S025484",61923,2017,4,0,"DIRECT","10000000"
"S025484",61923,2017,5,0,"STORAGE","10000000"
"S025484",61923,2017,5,0,"DIRECT","10000000"
"S025484",61923,2017,6,0,"STORAGE","10000000"
"S025484",61923,2017,6,0,"DIRECT","10000000"
"S025484",61923,2017,7,0,"STORAGE","10000000"
"S025484",61923,2017,7,0,"DIRECT","10000000"
"S025484",61923,2017,8,0,"STORAGE","10000000"
"S025484",61923,2017,8,0,"DIRECT","10000000"
"S025484",61923,2017,9,0,"DIRECT","10000000"
"S025484",61923,2017,9,0,"STORAGE","10000000"
"S025484",61923,2017,10,0,"STORAGE","10000000"
"S025484",61923,2017,10,0,"DIRECT","10000000"
"S025484",61923,2017,11,0,"DIRECT","10000000"
"S025484",61923,2017,11,0,"STORAGE","10000000"
"S025484",61923,2017,12,0,"DIRECT","10000000"
"S025484",61923,2017,12,0,"STORAGE","10000000"
"S025484",61923,2018,1,0,"DIRECT","10000000"
"S025484",61923,2018,1,0,"STORAGE","10000000"
"S025484",61923,2018,2,0,"STORAGE","10000000"
"S025484",61923,2018,2,0.4,"DIRECT","10000000"
"S025484",61923,2018,3,0,"STORAGE","10000000"
"S025484",61923,2018,3,0,"DIRECT","10000000"
"S025484",61923,2018,4,0,"STORAGE","10000000"
"S025484",61923,2018,4,0,"DIRECT","10000000"
"S025484",61923,2018,5,0,"STORAGE","10000000"
"S025484",61923,2018,5,0,"DIRECT","10000000"
"S025484",61923,2018,6,0,"STORAGE","10000000"
"S025484",61923,2018,6,0,"DIRECT","10000000"
"S025484",61923,2018,7,0,"STORAGE","10000000"
"S025484",61923,2018,7,0,"DIRECT","10000000"
"S025484",61923,2018,8,0,"STORAGE","10000000"
"S025484",61923,2018,8,0,"DIRECT","10000000"
"S025484",61923,2018,9,0,"STORAGE","10000000"
"S025484",61923,2018,9,0,"DIRECT","10000000"
"S025484",61923,2018,10,0,"STORAGE","10000000"
"S025484",61923,2018,10,0,"DIRECT","10000000"
"S025484",61923,2018,11,0,"STORAGE","10000000"
"S025484",61923,2018,11,0.1,"DIRECT","10000000"
"S025484",61923,2018,12,0,"STORAGE","10000000"
"S025484",61923,2018,12,0,"DIRECT","10000000"
"S025484",61923,2019,1,0,"STORAGE","10000000"
"S025484",61923,2019,1,0,"DIRECT","10000000"
"S025484",61923,2019,2,0,"STORAGE","10000000"
"S025484",61923,2019,2,0,"DIRECT","10000000"
"S025484",61923,2019,3,0,"STORAGE","10000000"
"S025484",61923,2019,3,0,"DIRECT","10000000"
"S025484",61923,2019,4,0,"DIRECT","10000000"
"S025484",61923,2019,4,0,"STORAGE","10000000"
"S025484",61923,2019,5,0,"DIRECT","10000000"
"S025484",61923,2019,5,0,"STORAGE","10000000"
"S025484",61923,2019,6,0,"STORAGE","10000000"
"S025484",61923,2019,6,0,"DIRECT","10000000"
"S025484",61923,2019,7,0,"STORAGE","10000000"
"S025484",61923,2019,7,0,"DIRECT","10000000"
"S025484",61923,2019,8,0,"STORAGE","10000000"
"S025484",61923,2019,8,0,"DIRECT","10000000"
"S025484",61923,2019,9,0,"STORAGE","10000000"
"S025484",61923,2019,9,0,"DIRECT","10000000"
"S025484",61923,2019,10,0,"DIRECT","10000000"
"S025484",61923,2019,10,0,"STORAGE","10000000"
"S025484",61923,2019,11,0,"DIRECT","10000000"
"S025484",61923,2019,11,0,"STORAGE","10000000"
"S025484",61923,2019,12,0,"STORAGE","10000000"
"S025484",61923,2019,12,0,"DIRECT","10000000"
"S025484",61923,2020,1,0,"DIRECT","10000000"
"S025484",61923,2020,1,0,"STORAGE","10000000"
"S025484",61923,2020,2,0,"STORAGE","10000000"
"S025484",61923,2020,2,0,"DIRECT","10000000"
"S025484",61923,2020,3,0,"STORAGE","10000000"
"S025484",61923,2020,3,0,"DIRECT","10000000"
"S025484",61923,2020,4,0,"DIRECT","10000000"
"S025484",61923,2020,4,0,"STORAGE","10000000"
"S025484",61923,2020,5,0,"STORAGE","10000000"
"S025484",61923,2020,5,0,"DIRECT","10000000"
"S025484",61923,2020,6,0,"STORAGE","10000000"
"S025484",61923,2020,6,0,"DIRECT","10000000"
"S025484",61923,2020,7,0,"DIRECT","10000000"
"S025484",61923,2020,7,0,"STORAGE","10000000"
"S025484",61923,2020,8,0,"STORAGE","10000000"
"S025484",61923,2020,8,0,"DIRECT","10000000"
"S025484",61923,2020,9,0,"DIRECT","10000000"
"S025484",61923,2020,9,0,"STORAGE","10000000"
"S025484",61923,2020,10,0,"DIRECT","10000000"
"S025484",61923,2020,10,0,"STORAGE","10000000"
"S025484",61923,2020,11,0,"STORAGE","10000000"
"S025484",61923,2020,11,0,"DIRECT","10000000"
"S025484",61923,2020,12,0,"STORAGE","10000000"
"S025484",61923,2020,12,0,"DIRECT","10000000"
"S025484",61923,2021,1,0,"DIRECT","10000000"
"S025484",61923,2021,1,0,"STORAGE","10000000"
"S025484",61923,2021,2,0,"STORAGE","10000000"
"S025484",61923,2021,2,0,"DIRECT","10000000"
"S025484",61923,2021,3,0,"STORAGE","10000000"
"S025484",61923,2021,3,0,"DIRECT","10000000"
"S025484",61923,2021,4,0,"STORAGE","10000000"
"S025484",61923,2021,4,0,"DIRECT","10000000"
"S025484",61923,2021,5,0,"DIRECT","10000000"
"S025484",61923,2021,5,0,"STORAGE","10000000"
"S025484",61923,2021,6,0,"DIRECT","10000000"
"S025484",61923,2021,6,0,"STORAGE","10000000"
"S025484",61923,2021,7,0,"DIRECT","10000000"
"S025484",61923,2021,7,0,"STORAGE","10000000"
"S025484",61923,2021,8,0,"STORAGE","10000000"
"S025484",61923,2021,8,0,"DIRECT","10000000"
"S025484",61923,2021,9,0,"STORAGE","10000000"
"S025484",61923,2021,9,0,"DIRECT","10000000"
"S025484",61923,2021,10,0,"DIRECT","10000000"
"S025484",61923,2021,10,0,"STORAGE","10000000"
"S025484",61923,2021,11,0,"DIRECT","10000000"
"S025484",61923,2021,11,0,"STORAGE","10000000"
"S025484",61923,2021,12,0,"DIRECT","10000000"
"S025484",61923,2021,12,0,"STORAGE","10000000"
"S025484",61923,2022,1,0,"STORAGE","10000000"
"S025484",61923,2022,1,0,"DIRECT","10000000"
"S025484",61923,2022,2,0,"DIRECT","10000000"
"S025484",61923,2022,2,0,"STORAGE","10000000"
"S025484",61923,2022,3,0,"DIRECT","10000000"
"S025484",61923,2022,3,0,"STORAGE","10000000"
"S025484",61923,2022,4,0,"DIRECT","10000000"
"S025484",61923,2022,4,0,"STORAGE","10000000"
"S025484",61923,2022,5,0,"DIRECT","10000000"
"S025484",61923,2022,5,0,"STORAGE","10000000"
"S025484",61923,2022,6,0,"DIRECT","10000000"
"S025484",61923,2022,6,0,"STORAGE","10000000"
"S025484",61923,2022,7,0,"STORAGE","10000000"
"S025484",61923,2022,7,0,"DIRECT","10000000"
"S025484",61923,2022,8,0,"DIRECT","10000000"
"S025484",61923,2022,8,0,"STORAGE","10000000"
"S025484",61923,2022,9,0,"STORAGE","10000000"
"S025484",61923,2022,9,0,"DIRECT","10000000"
"S025484",61923,2022,10,0,"STORAGE","10000000"
"S025484",61923,2022,10,0,"DIRECT","10000000"
"S025484",61923,2022,11,0,"DIRECT","10000000"
"S025484",61923,2022,11,0,"STORAGE","10000000"
"S025484",61923,2022,12,0,"STORAGE","10000000"
"S025484",61923,2022,12,0,"DIRECT","10000000"
"S025769",62413,2017,1,0,"STORAGE","10000000"
"S025769",62413,2017,1,0.000614,"DIRECT","10000000"
"S025769",62413,2017,2,0.000614,"DIRECT","10000000"
"S025769",62413,2017,2,0,"STORAGE","10000000"
"S025769",62413,2017,3,0.000614,"DIRECT","10000000"
"S025769",62413,2017,3,0,"STORAGE","10000000"
"S025769",62413,2017,4,0.001228,"DIRECT","10000000"
"S025769",62413,2017,4,0,"STORAGE","10000000"
"S025769",62413,2017,5,0,"STORAGE","10000000"
"S025769",62413,2017,5,0.001534,"DIRECT","10000000"
"S025769",62413,2017,6,0,"STORAGE","10000000"
"S025769",62413,2017,6,0.001534,"DIRECT","10000000"
"S025769",62413,2017,7,0.001841,"DIRECT","10000000"
"S025769",62413,2017,7,0,"STORAGE","10000000"
"S025769",62413,2017,8,0.001841,"DIRECT","10000000"
"S025769",62413,2017,8,0,"STORAGE","10000000"
"S025769",62413,2017,9,0,"STORAGE","10000000"
"S025769",62413,2017,9,0.001841,"DIRECT","10000000"
"S025769",62413,2017,10,0.000614,"DIRECT","10000000"
"S025769",62413,2017,10,0,"STORAGE","10000000"
"S025769",62413,2017,11,0.000614,"DIRECT","10000000"
"S025769",62413,2017,11,0,"STORAGE","10000000"
"S025769",62413,2017,12,0,"STORAGE","10000000"
"S025769",62413,2017,12,0.000614,"DIRECT","10000000"
"S025769",62413,2018,1,0,"STORAGE","10000000"
"S025769",62413,2018,1,0.000614,"DIRECT","10000000"
"S025769",62413,2018,2,0,"STORAGE","10000000"
"S025769",62413,2018,2,0.000614,"DIRECT","10000000"
"S025769",62413,2018,3,0,"STORAGE","10000000"
"S025769",62413,2018,3,0.000614,"DIRECT","10000000"
"S025769",62413,2018,4,0.001228,"DIRECT","10000000"
"S025769",62413,2018,4,0,"STORAGE","10000000"
"S025769",62413,2018,5,0.001534,"DIRECT","10000000"
"S025769",62413,2018,5,0,"STORAGE","10000000"
"S025769",62413,2018,6,0.001534,"DIRECT","10000000"
"S025769",62413,2018,6,0,"STORAGE","10000000"
"S025769",62413,2018,7,0.001228,"DIRECT","10000000"
"S025769",62413,2018,7,0,"STORAGE","10000000"
"S025769",62413,2018,8,0.001228,"DIRECT","10000000"
"S025769",62413,2018,8,0,"STORAGE","10000000"
"S025769",62413,2018,9,0,"STORAGE","10000000"
"S025769",62413,2018,9,0.001228,"DIRECT","10000000"
"S025769",62413,2018,10,0.000614,"DIRECT","10000000"
"S025769",62413,2018,10,0,"STORAGE","10000000"
"S025769",62413,2018,11,0,"STORAGE","10000000"
"S025769",62413,2018,11,0.000614,"DIRECT","10000000"
"S025769",62413,2018,12,0,"STORAGE","10000000"
"S025769",62413,2018,12,0.000614,"DIRECT","10000000"
"S025769",62413,2019,1,0,"STORAGE","10000000"
"S025769",62413,2019,1,0.000614,"DIRECT","10000000"
"S025769",62413,2019,2,0,"STORAGE","10000000"
"S025769",62413,2019,2,0.000614,"DIRECT","10000000"
"S025769",62413,2019,3,0,"STORAGE","10000000"
"S025769",62413,2019,3,0.000614,"DIRECT","10000000"
"S025769",62413,2019,4,0.001228,"DIRECT","10000000"
"S025769",62413,2019,4,0,"STORAGE","10000000"
"S025769",62413,2019,5,0,"STORAGE","10000000"
"S025769",62413,2019,5,0.001534,"DIRECT","10000000"
"S025769",62413,2019,6,0,"STORAGE","10000000"
"S025769",62413,2019,6,0.001534,"DIRECT","10000000"
"S025769",62413,2019,7,0,"STORAGE","10000000"
"S025769",62413,2019,7,0.001228,"DIRECT","10000000"
"S025769",62413,2019,8,0,"STORAGE","10000000"
"S025769",62413,2019,8,0.001228,"DIRECT","10000000"
"S025769",62413,2019,9,0.001228,"DIRECT","10000000"
"S025769",62413,2019,9,0,"STORAGE","10000000"
"S025769",62413,2019,10,0,"STORAGE","10000000"
"S025769",62413,2019,10,0.001228,"DIRECT","10000000"
"S025769",62413,2019,11,0.000614,"DIRECT","10000000"
"S025769",62413,2019,11,0,"STORAGE","10000000"
"S025769",62413,2019,12,0.000614,"DIRECT","10000000"
"S025769",62413,2019,12,0,"STORAGE","10000000"
"S025769",62413,2020,1,0.001228,"DIRECT","10000000"
"S025769",62413,2020,1,0,"STORAGE","10000000"
"S025769",62413,2020,2,0,"STORAGE","10000000"
"S025769",62413,2020,2,0.001228,"DIRECT","10000000"
"S025769",62413,2020,3,0,"STORAGE","10000000"
"S025769",62413,2020,3,0.001228,"DIRECT","10000000"
"S025769",62413,2020,4,0,"STORAGE","10000000"
"S025769",62413,2020,4,0.001228,"DIRECT","10000000"
"S025769",62413,2020,5,0.001228,"DIRECT","10000000"
"S025769",62413,2020,5,0,"STORAGE","10000000"
"S025769",62413,2020,6,0.001534,"DIRECT","10000000"
"S025769",62413,2020,6,0,"STORAGE","10000000"
"S025769",62413,2020,7,0,"STORAGE","10000000"
"S025769",62413,2020,7,0.001534,"DIRECT","10000000"
"S025769",62413,2020,8,0.001534,"DIRECT","10000000"
"S025769",62413,2020,8,0,"STORAGE","10000000"
"S025769",62413,2020,9,0,"STORAGE","10000000"
"S025769",62413,2020,9,0.001534,"DIRECT","10000000"
"S025769",62413,2020,10,0,"STORAGE","10000000"
"S025769",62413,2020,10,0.001534,"DIRECT","10000000"
"S025769",62413,2020,11,0.001228,"DIRECT","10000000"
"S025769",62413,2020,11,0,"STORAGE","10000000"
"S025769",62413,2020,12,0,"STORAGE","10000000"
"S025769",62413,2020,12,0.001228,"DIRECT","10000000"
"S025769",62413,2021,1,0,"STORAGE","10000000"
"S025769",62413,2021,1,0.007672,"DIRECT","10000000"
"S025769",62413,2021,2,0,"STORAGE","10000000"
"S025769",62413,2021,2,0.007672,"DIRECT","10000000"
"S025769",62413,2021,3,0.007672,"DIRECT","10000000"
"S025769",62413,2021,3,0,"STORAGE","10000000"
"S025769",62413,2021,4,0,"STORAGE","10000000"
"S025769",62413,2021,4,0.007672,"DIRECT","10000000"
"S025769",62413,2021,5,0.006138,"DIRECT","10000000"
"S025769",62413,2021,5,0,"STORAGE","10000000"
"S025769",62413,2021,6,0,"STORAGE","10000000"
"S025769",62413,2021,6,0.010741,"DIRECT","10000000"
"S025769",62413,2021,7,0,"STORAGE","10000000"
"S025769",62413,2021,7,0.010741,"DIRECT","10000000"
"S025769",62413,2021,8,0.010741,"DIRECT","10000000"
"S025769",62413,2021,8,0,"STORAGE","10000000"
"S025769",62413,2021,9,0,"STORAGE","10000000"
"S025769",62413,2021,9,0.010741,"DIRECT","10000000"
"S025769",62413,2021,10,0,"STORAGE","10000000"
"S025769",62413,2021,10,0,"DIRECT","10000000"
"S025769",62413,2021,11,0,"STORAGE","10000000"
"S025769",62413,2021,11,0,"DIRECT","10000000"
"S025769",62413,2021,12,0,"STORAGE","10000000"
"S025769",62413,2021,12,0,"DIRECT","10000000"
"S025816",62556,2017,1,0,"DIRECT","10000000"
"S025816",62556,2017,1,0.036827,"STORAGE","10000000"
"S025816",62556,2017,2,0.036827,"STORAGE","10000000"
"S025816",62556,2017,2,0,"DIRECT","10000000"
"S025816",62556,2017,3,0,"DIRECT","10000000"
"S025816",62556,2017,3,0.036827,"STORAGE","10000000"
"S025816",62556,2017,4,0,"DIRECT","10000000"
"S025816",62556,2017,4,0.036827,"STORAGE","10000000"
"S025816",62556,2017,5,0.036827,"STORAGE","10000000"
"S025816",62556,2017,5,0,"DIRECT","10000000"
"S025816",62556,2017,6,0,"DIRECT","10000000"
"S025816",62556,2017,6,0.036827,"STORAGE","10000000"
"S025816",62556,2017,7,0.036827,"STORAGE","10000000"
"S025816",62556,2017,7,0,"DIRECT","10000000"
"S025816",62556,2017,8,0.036827,"STORAGE","10000000"
"S025816",62556,2017,8,0,"DIRECT","10000000"
"S025816",62556,2017,9,0.036827,"STORAGE","10000000"
"S025816",62556,2017,9,0,"DIRECT","10000000"
"S025816",62556,2017,10,0.036827,"STORAGE","10000000"
"S025816",62556,2017,10,0,"DIRECT","10000000"
"S025816",62556,2017,11,0.036827,"STORAGE","10000000"
"S025816",62556,2017,11,0,"DIRECT","10000000"
"S025816",62556,2017,12,0.036827,"STORAGE","10000000"
"S025816",62556,2017,12,0,"DIRECT","10000000"
"S025816",62556,2018,1,0.030689,"DIRECT","10000000"
"S025816",62556,2018,1,0,"STORAGE","10000000"
"S025816",62556,2018,2,0.030689,"DIRECT","10000000"
"S025816",62556,2018,2,0,"STORAGE","10000000"
"S025816",62556,2018,3,0,"STORAGE","10000000"
"S025816",62556,2018,3,0.030689,"DIRECT","10000000"
"S025816",62556,2018,4,0.030689,"DIRECT","10000000"
"S025816",62556,2018,4,0,"STORAGE","10000000"
"S025816",62556,2018,5,0,"STORAGE","10000000"
"S025816",62556,2018,5,0.030689,"DIRECT","10000000"
"S025816",62556,2018,6,0.030689,"DIRECT","10000000"
"S025816",62556,2018,6,0,"STORAGE","10000000"
"S025816",62556,2018,7,0.030689,"DIRECT","10000000"
"S025816",62556,2018,7,0,"STORAGE","10000000"
"S025816",62556,2018,8,0.030689,"DIRECT","10000000"
"S025816",62556,2018,8,0,"STORAGE","10000000"
"S025816",62556,2018,9,0,"STORAGE","10000000"
"S025816",62556,2018,9,0.030689,"DIRECT","10000000"
"S025816",62556,2018,10,0,"STORAGE","10000000"
"S025816",62556,2018,10,0.030689,"DIRECT","10000000"
"S025816",62556,2018,11,0.030689,"DIRECT","10000000"
"S025816",62556,2018,11,0,"STORAGE","10000000"
"S025816",62556,2018,12,0,"STORAGE","10000000"
"S025816",62556,2018,12,0.030689,"DIRECT","10000000"
"S025816",62556,2019,1,0,"STORAGE","10000000"
"S025816",62556,2019,1,0,"DIRECT","10000000"
"S025816",62556,2019,2,0,"DIRECT","10000000"
"S025816",62556,2019,2,0,"STORAGE","10000000"
"S025816",62556,2019,3,0,"DIRECT","10000000"
"S025816",62556,2019,3,0,"STORAGE","10000000"
"S025816",62556,2019,4,0,"STORAGE","10000000"
"S025816",62556,2019,4,0,"DIRECT","10000000"
"S025816",62556,2019,5,0,"STORAGE","10000000"
"S025816",62556,2019,5,0,"DIRECT","10000000"
"S025816",62556,2019,6,0,"STORAGE","10000000"
"S025816",62556,2019,6,0,"DIRECT","10000000"
"S025816",62556,2019,7,0,"DIRECT","10000000"
"S025816",62556,2019,7,0,"STORAGE","10000000"
"S025816",62556,2019,8,0,"DIRECT","10000000"
"S025816",62556,2019,8,0,"STORAGE","10000000"
"S025816",62556,2019,9,0,"DIRECT","10000000"
"S025816",62556,2019,9,0,"STORAGE","10000000"
"S025816",62556,2019,10,0,"DIRECT","10000000"
"S025816",62556,2019,10,0,"STORAGE","10000000"
"S025816",62556,2019,11,0,"DIRECT","10000000"
"S025816",62556,2019,11,0,"STORAGE","10000000"
"S025816",62556,2019,12,0,"STORAGE","10000000"
"S025816",62556,2019,12,0,"DIRECT","10000000"
"S025816",62556,2020,1,0,"STORAGE","10000000"
"S025816",62556,2020,1,0,"DIRECT","10000000"
"S025816",62556,2020,2,0,"STORAGE","10000000"
"S025816",62556,2020,2,0,"DIRECT","10000000"
"S025816",62556,2020,3,0,"STORAGE","10000000"
"S025816",62556,2020,3,0,"DIRECT","10000000"
"S025816",62556,2020,4,0,"STORAGE","10000000"
"S025816",62556,2020,4,0,"DIRECT","10000000"
"S025816",62556,2020,5,0,"DIRECT","10000000"
"S025816",62556,2020,5,0,"STORAGE","10000000"
"S025816",62556,2020,6,0,"STORAGE","10000000"
"S025816",62556,2020,6,0,"DIRECT","10000000"
"S025816",62556,2020,7,0,"DIRECT","10000000"
"S025816",62556,2020,7,0,"STORAGE","10000000"
"S025816",62556,2020,8,0,"DIRECT","10000000"
"S025816",62556,2020,8,0,"STORAGE","10000000"
"S025816",62556,2020,9,0,"STORAGE","10000000"
"S025816",62556,2020,9,0,"DIRECT","10000000"
"S025816",62556,2020,10,0,"STORAGE","10000000"
"S025816",62556,2020,10,0,"DIRECT","10000000"
"S025816",62556,2020,11,0,"DIRECT","10000000"
"S025816",62556,2020,11,0,"STORAGE","10000000"
"S025816",62556,2020,12,0,"STORAGE","10000000"
"S025816",62556,2020,12,0,"DIRECT","10000000"
"S025816",62556,2021,1,0,"STORAGE","10000000"
"S025816",62556,2021,1,0,"DIRECT","10000000"
"S025816",62556,2021,2,0,"DIRECT","10000000"
"S025816",62556,2021,2,0,"STORAGE","10000000"
"S025816",62556,2021,3,0,"DIRECT","10000000"
"S025816",62556,2021,3,0,"STORAGE","10000000"
"S025816",62556,2021,4,0,"STORAGE","10000000"
"S025816",62556,2021,4,0,"DIRECT","10000000"
"S025816",62556,2021,5,0,"STORAGE","10000000"
"S025816",62556,2021,5,0,"DIRECT","10000000"
"S025816",62556,2021,6,0,"STORAGE","10000000"
"S025816",62556,2021,6,0,"DIRECT","10000000"
"S025816",62556,2021,7,0,"DIRECT","10000000"
"S025816",62556,2021,7,0,"STORAGE","10000000"
"S025816",62556,2021,8,0,"DIRECT","10000000"
"S025816",62556,2021,8,0,"STORAGE","10000000"
"S025816",62556,2021,9,0,"DIRECT","10000000"
"S025816",62556,2021,9,0,"STORAGE","10000000"
"S025816",62556,2021,10,0,"DIRECT","10000000"
"S025816",62556,2021,10,0,"STORAGE","10000000"
"S025816",62556,2021,11,0,"DIRECT","10000000"
"S025816",62556,2021,11,0,"STORAGE","10000000"
"S025816",62556,2021,12,0,"STORAGE","10000000"
"S025816",62556,2021,12,0,"DIRECT","10000000"
"S025816",62556,2022,1,0,"STORAGE","10000000"
"S025816",62556,2022,1,0,"DIRECT","10000000"
"S025816",62556,2022,2,0,"DIRECT","10000000"
"S025816",62556,2022,2,0,"STORAGE","10000000"
"S025816",62556,2022,3,0,"DIRECT","10000000"
"S025816",62556,2022,3,0,"STORAGE","10000000"
"S025816",62556,2022,4,0,"STORAGE","10000000"
"S025816",62556,2022,4,0,"DIRECT","10000000"
"S025816",62556,2022,5,0,"STORAGE","10000000"
"S025816",62556,2022,5,0,"DIRECT","10000000"
"S025816",62556,2022,6,0,"STORAGE","10000000"
"S025816",62556,2022,6,0,"DIRECT","10000000"
"S025816",62556,2022,7,0,"DIRECT","10000000"
"S025816",62556,2022,7,0,"STORAGE","10000000"
"S025816",62556,2022,8,0,"DIRECT","10000000"
"S025816",62556,2022,8,0,"STORAGE","10000000"
"S025816",62556,2022,9,0,"DIRECT","10000000"
"S025816",62556,2022,9,0,"STORAGE","10000000"
"S025816",62556,2022,10,0,"DIRECT","10000000"
"S025816",62556,2022,10,0,"STORAGE","10000000"
"S025816",62556,2022,11,0,"DIRECT","10000000"
"S025816",62556,2022,11,0,"STORAGE","10000000"
"S025816",62556,2022,12,0,"STORAGE","10000000"
"S025816",62556,2022,12,0,"DIRECT","10000000"
"S025891",62745,2017,1,0,"DIRECT","10000000"
"S025891",62745,2017,1,0.034525,"STORAGE","10000000"
"S025891",62745,2017,2,0,"DIRECT","10000000"
"S025891",62745,2017,2,0.034525,"STORAGE","10000000"
"S025891",62745,2017,3,0.034525,"STORAGE","10000000"
"S025891",62745,2017,3,0,"DIRECT","10000000"
"S025891",62745,2017,4,0.034525,"STORAGE","10000000"
"S025891",62745,2017,4,0,"DIRECT","10000000"
"S025891",62745,2017,5,0,"DIRECT","10000000"
"S025891",62745,2017,5,0.034525,"STORAGE","10000000"
"S025891",62745,2017,6,0.034525,"STORAGE","10000000"
"S025891",62745,2017,6,0,"DIRECT","10000000"
"S025891",62745,2017,7,0,"DIRECT","10000000"
"S025891",62745,2017,7,0.034525,"STORAGE","10000000"
"S025891",62745,2017,8,0,"DIRECT","10000000"
"S025891",62745,2017,8,0.034525,"STORAGE","10000000"
"S025891",62745,2017,9,0.034525,"STORAGE","10000000"
"S025891",62745,2017,9,0,"DIRECT","10000000"
"S025891",62745,2017,10,0,"DIRECT","10000000"
"S025891",62745,2017,10,0.034525,"STORAGE","10000000"
"S025891",62745,2017,11,0.034525,"STORAGE","10000000"
"S025891",62745,2017,11,0,"DIRECT","10000000"
"S025891",62745,2017,12,0.034525,"STORAGE","10000000"
"S025891",62745,2017,12,0,"DIRECT","10000000"
"S025891",62745,2018,1,0,"DIRECT","10000000"
"S025891",62745,2018,1,0.034525,"STORAGE","10000000"
"S025891",62745,2018,2,0.034525,"STORAGE","10000000"
"S025891",62745,2018,2,0,"DIRECT","10000000"
"S025891",62745,2018,3,0,"DIRECT","10000000"
"S025891",62745,2018,3,0.034525,"STORAGE","10000000"
"S025891",62745,2018,4,0.034525,"STORAGE","10000000"
"S025891",62745,2018,4,0,"DIRECT","10000000"
"S025891",62745,2018,5,0,"DIRECT","10000000"
"S025891",62745,2018,5,0.034525,"STORAGE","10000000"
"S025891",62745,2018,6,0,"DIRECT","10000000"
"S025891",62745,2018,6,0.034525,"STORAGE","10000000"
"S025891",62745,2018,7,0,"DIRECT","10000000"
"S025891",62745,2018,7,0.034525,"STORAGE","10000000"
"S025891",62745,2018,8,0.034525,"STORAGE","10000000"
"S025891",62745,2018,8,0,"DIRECT","10000000"
"S025891",62745,2018,9,0.034525,"STORAGE","10000000"
"S025891",62745,2018,9,0,"DIRECT","10000000"
"S025891",62745,2018,10,0,"DIRECT","10000000"
"S025891",62745,2018,10,0.034525,"STORAGE","10000000"
"S025891",62745,2018,11,0.034525,"STORAGE","10000000"
"S025891",62745,2018,11,0,"DIRECT","10000000"
"S025891",62745,2018,12,0,"DIRECT","10000000"
"S025891",62745,2018,12,0.034525,"STORAGE","10000000"
"S026644",64583,2017,1,0,"STORAGE","10000000"
"S026644",64583,2017,1,0,"DIRECT","10000000"
"S026644",64583,2017,2,0,"STORAGE","10000000"
"S026644",64583,2017,2,0,"DIRECT","10000000"
"S026644",64583,2017,3,0,"STORAGE","10000000"
"S026644",64583,2017,3,0,"DIRECT","10000000"
"S026644",64583,2017,4,0,"DIRECT","10000000"
"S026644",64583,2017,4,0,"STORAGE","10000000"
"S026644",64583,2017,5,0,"DIRECT","10000000"
"S026644",64583,2017,5,0,"STORAGE","10000000"
"S026644",64583,2017,6,0,"STORAGE","10000000"
"S026644",64583,2017,6,0,"DIRECT","10000000"
"S026644",64583,2017,7,0,"DIRECT","10000000"
"S026644",64583,2017,7,0,"STORAGE","10000000"
"S026644",64583,2017,8,0,"DIRECT","10000000"
"S026644",64583,2017,8,0,"STORAGE","10000000"
"S026644",64583,2017,9,0,"STORAGE","10000000"
"S026644",64583,2017,9,0,"DIRECT","10000000"
"S026644",64583,2017,10,0,"STORAGE","10000000"
"S026644",64583,2017,10,0,"DIRECT","10000000"
"S026644",64583,2017,11,0,"STORAGE","10000000"
"S026644",64583,2017,11,0,"DIRECT","10000000"
"S026644",64583,2017,12,0,"STORAGE","10000000"
"S026644",64583,2017,12,0,"DIRECT","10000000"
"S026644",64583,2018,1,2.16,"STORAGE","10000000"
"S026644",64583,2018,1,0,"DIRECT","10000000"
"S026644",64583,2018,2,2.16,"STORAGE","10000000"
"S026644",64583,2018,2,0,"DIRECT","10000000"
"S026644",64583,2018,3,2.16,"STORAGE","10000000"
"S026644",64583,2018,3,0,"DIRECT","10000000"
"S026644",64583,2018,4,0,"DIRECT","10000000"
"S026644",64583,2018,4,2.16,"STORAGE","10000000"
"S026644",64583,2018,5,2.16,"STORAGE","10000000"
"S026644",64583,2018,5,0,"DIRECT","10000000"
"S026644",64583,2018,6,2.16,"STORAGE","10000000"
"S026644",64583,2018,6,0,"DIRECT","10000000"
"S026644",64583,2018,7,0,"DIRECT","10000000"
"S026644",64583,2018,7,2.16,"STORAGE","10000000"
"S026644",64583,2018,8,0,"DIRECT","10000000"
