RUFC1,American,RUBICON - FRSTHILL L,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.16,0.09,0.03,0.02,0.02,0.00,0.00,0.00,0.02,0.00,0.00,0.00
NMFC1,American,NF MF AMRCN - FRSTHL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.19,0.10,0.04,0.03,0.03,0.01,0.00,0.00,0.02,0.01,0.00,0.00
MFAC1,American,MF AMER - FRSTHL LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.15,0.09,0.03,0.02,0.02,0.01,0.00,0.00,0.02,0.01,0.00,0.00
MFPC1,American,MF AMER - AB MF PH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.20,0.10,0.03,0.02,0.03,0.00,0.00,0.00,0.02,0.00,0.00,0.00
AKYC1,American,SF AMERICAN - KYBURZ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.11,0.06,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
UNVC1,American,SILVER CK - UNION VL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.15,0.07,0.03,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00
ICHC1,American,SILVER - ICE HOUSE R,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.13,0.07,0.02,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
SVCC1,American,SILVER - CAMINO DM L,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.14,0.07,0.03,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00
CBAC1,American,SF AMER - CBAR LOCAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.10,0.06,0.02,0.01,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00
FOLC1,American,AMER - FOLSOM LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.04,0.02,0.01,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00
NIMC1,American,AMERICAN - NIMBUS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
MUPC1,Cache Ck / Putah,MIDDLE CK - UPR LAKE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.13,0.21,0.09,0.05,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.00,0.00,0.00
SKPC1,Cache Ck / Putah,SANTA PAULA CK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.18,0.08,0.05,0.03,0.01,0.03,0.01,0.01,0.02,0.02,0.00,0.00,0.00
KCVC1,Cache Ck / Putah,KELSEY CK - KLSYVL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.19,0.11,0.08,0.04,0.03,0.04,0.02,0.00,0.01,0.02,0.00,0.00,0.00
CLKC1,Cache Ck / Putah,CACHE CK - CLEAR LK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.15,0.07,0.05,0.02,0.01,0.02,0.01,0.00,0.01,0.01,0.00,0.00,0.00
HOUC1,Cache Ck / Putah,NF CACHE CK - HS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.11,0.18,0.09,0.05,0.02,0.01,0.02,0.01,0.00,0.01,0.02,0.00,0.00,0.00
INVC1,Cache Ck / Putah,CACHE CK - INDN VLY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.13,0.07,0.03,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00
HCHC1,Cache Ck / Putah,BEAR CK - RUMSEY NR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00
RMSC1,Cache Ck / Putah,CACHE CK - RUMSY LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.06,0.03,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00
YLOC1,Cache Ck / Putah,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
PCGC1,Cache Ck / Putah,PUTAH CK - GUENOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.10,0.07,0.03,0.03,0.02,0.01,0.00,0.01,0.01,0.00,0.00,0.00
LBEC1,Cache Ck / Putah,LK BERRYESSA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.07,0.04,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00
RCVC1,Lower Sacramento,CHEROKEE CNL - RCHVL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.23,0.11,0.06,0.04,0.04,0.03,0.01,0.01,0.01,0.03,0.00,0.00,0.00
FMWC1,Lower Sacramento,SAC - FREMONT LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.11,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
SAMC1,Lower Sacramento,AMER - H STREET LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
SACC1,Lower Sacramento,SAC - I STREET LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
ISAC1,Tulare,KERN - ISABELLA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SCSC1,Tulare,TULE - SUCCESS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TMDC1,Tulare,KAWEAH - TERMINUS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
DLMC1,Tulare,DRY CK - LEMONCOVE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PFTC1,Tulare,KINGS - PINE FLAT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MLPC1,Tulare,MILL CK - PIEDRA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
KKVC1,Tulare,KERN-FAIRVIEW DAM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SKRC1,Tulare,SF KERN-ONYX,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
KTRC1,Tulare,KAWEAH-THREE RIVERS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TVRC1,Tulare,SF TULE - RSRVTN BDY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FRAC1,San Joaquin,SAN JOAQUIN - FRIANT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LTDC1,San Joaquin,LITTL DRY CK- FRIANT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HIDC1,San Joaquin,FRESNO - HIDDEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BHNC1,San Joaquin,CHOWCHILLA - BUCHANN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MPAC1,San Joaquin,MARIPOSA CK - MP RES,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OWCC1,San Joaquin,OWENS CK - OWENS RES,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BCKC1,San Joaquin,BEAR CK - BEAR RES,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BNCC1,San Joaquin,BURNS CK - BURNS RES,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MEEC1,San Joaquin,BEAR CK - MCKEE LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HPIC1,San Joaquin,MERCED - HAPPY ISLES,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
POHC1,San Joaquin,MERCED - POHONO BR L,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EXQC1,San Joaquin,MERCED - N EXCHR LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
DSNC1,San Joaquin,DRY CK - SNELLING,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STVC1,San Joaquin,MERCED - STEVNSN LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NWMC1,San Joaquin,SAN JOAQ - NEWMN LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LGCC1,San Joaquin,LOS GATOS C-COALINGA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WARC1,San Joaquin,WARTHAN CK-COALINGA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LGAC1,San Joaquin,LOS GATOS C-ELDORADO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PNEC1,San Joaquin,PANOCHE CK - NR I-5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LBDC1,San Joaquin,LOS BANOS RSVR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OREC1,North San Joaquin,ORESTIMBA CK-NEWMAN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FRGC1,North San Joaquin,FARMINGTON RES,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PATC1,North San Joaquin,SAN JOAQ - PATSN LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NHGC1,North San Joaquin,CALAVERAS - N HOGAN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
MSGC1,North San Joaquin,MORMON SLOUGH - BLTA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
CMPC1,North San Joaquin,MOKELUMNE - PARDEE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EDOC1,North San Joaquin,NF COSUMNES-ELDORADO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.10,0.05,0.02,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
SOSC1,North San Joaquin,MF COSUMNES-SOMERSET,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.10,0.06,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
MHBC1,North San Joaquin,COSUMNES - MICHBAR L,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
MCNC1,North San Joaquin,COSUMNES - MCCNNLL L,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
THTC1,North San Joaquin,MOKELUMNE - BNSN F L,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
HETC1,North San Joaquin,TUOLUMNE - H HETCHY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LNRC1,North San Joaquin,ELEANOR CK - LK ELNR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.04,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CHVC1,North San Joaquin,CHERRY CK-CHERRY VLY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.05,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NDPC1,North San Joaquin,TUOLUMNE - DON PEDRO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
DRYC1,North San Joaquin,DRY CK - CRABTREE RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
DCMC1,North San Joaquin,DRY CK - MODESTO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MDSC1,North San Joaquin,TUOLUMNE - MDSTO LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NMSC1,North San Joaquin,STANISLAUS - N MELNS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
KNFC1,North San Joaquin,STANISLAUS - GWN LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OBBC1,North San Joaquin,STANISLAUS - OBB LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
RIPC1,North San Joaquin,STANISLAUS - RPN LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PTTC1,North San Joaquin,DEL PUERTO CK - PATT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNSC1,North San Joaquin,SAN JOAQ - VRNLS LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MOSC1,North San Joaquin,SAN JOAQ - MOSDL LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NDVC1,North San Joaquin,NF STANISLAUS-DIVERS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.05,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AVYC1,North San Joaquin,NF STANISLAUS-AVERY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.05,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NSWC1,North San Joaquin,NEW SPICER MEADOWS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.05,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SUSC1,East Sierra,SUSAN - SUSANVILLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.10,0.03,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
TAHC1,East Sierra,LAKE TAHOE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TRCC1,East Sierra,TRUCKEE - TRUCKEE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.13,0.07,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
DNRC1,East Sierra,DONNER CK - DONNER L,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.13,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
MTSC1,East Sierra,MARTIS CK UP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PSRC1,East Sierra,PROSSER CK - PROSSER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
ILAC1,East Sierra,INDEPENDENCE LAKE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.14,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
SGNC1,East Sierra,SAGEHEN CK - TRUCKEE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.11,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
STPC1,East Sierra,LTL TRUCKEE - STAMPD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.10,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
BCAC1,East Sierra,LTL TRUCKEE - BOCA L,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FARC1,East Sierra,TRUCKEE - FARAD LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TRRN2,East Sierra,TRUCKEE - RENO LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SCRN2,East Sierra,STEAMBOAT CK - STMBT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VISN2,East Sierra,TRUCKEE - VISTA LOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WOOC1,East Sierra,WF CARSON - WOODFRDS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CEMC1,East Sierra,EF CARSON-MRKLEEVLLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GRDN2,East Sierra,EF CARSON - GRDNVL L,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STWN2,East Sierra,CARSON - CRSN CITY L,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WWBC1,East Sierra,W WALKER - COLEVILLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HOYN2,East Sierra,W WALKER - HOYE BR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WWHN2,East Sierra,W WALKER - HUDSON UP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BPRC1,East Sierra,E WALKER - BRIDGEPRT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EWSN2,East Sierra,E WALKER - STROSNIDE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LWON2,East Sierra,STEAMBOAT CK-WASHOE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SCWN2,East Sierra,STEAMBOAT CK-SPARKS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MHSN2,Humboldt,MARYS - HOT SPRINGSU,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
DEVN2,Humboldt,NF HUMBOLDT - DEVILS,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HREN2,Humboldt,HUMBOLDT - ELKO LOC,0.01,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LCLN2,Humboldt,LAMOILLE CK - LAMOIL,0.13,0.21,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
