APPLICATION_NUMBER,YEAR,JAN_DIRECT_DIVERSION,FEB_DIRECT_DIVERSION,MAR_DIRECT_DIVERSION,APR_DIRECT_DIVERSION,MAY_DIRECT_DIVERSION,JUN_DIRECT_DIVERSION,JUL_DIRECT_DIVERSION,AUG_DIRECT_DIVERSION,SEP_DIRECT_DIVERSION,OCT_DIRECT_DIVERSION,NOV_DIRECT_DIVERSION,DEC_DIRECT_DIVERSION,JAN_STORAGE_DIVERSION,FEB_STORAGE_DIVERSION,MAR_STORAGE_DIVERSION,APR_STORAGE_DIVERSION,MAY_STORAGE_DIVERSION,JUN_STORAGE_DIVERSION,JUL_STORAGE_DIVERSION,AUG_STORAGE_DIVERSION,SEP_STORAGE_DIVERSION,OCT_STORAGE_DIVERSION,NOV_STORAGE_DIVERSION,DEC_STORAGE_DIVERSION,JAN_TOTAL_DIVERSION,FEB_TOTAL_DIVERSION,MAR_TOTAL_DIVERSION,APR_TOTAL_DIVERSION,MAY_TOTAL_DIVERSION,JUN_TOTAL_DIVERSION,JUL_TOTAL_DIVERSION,AUG_TOTAL_DIVERSION,SEP_TOTAL_DIVERSION,OCT_TOTAL_DIVERSION,NOV_TOTAL_DIVERSION,DEC_TOTAL_DIVERSION
A009746,2019,0.009207,0.009207,0.009207,0.015344,0.021482,0.021482,0.021482,0.021482,0.012482,0.012482,0.009207,0.009207,0,0,0,0,0,0,0,0,0,0,0,0,0.009207,0.009207,0.009207,0.015344,0.021482,0.021482,0.021482,0.021482,0.012482,0.012482,0.009207,0.009207
A009746,2020,0.009207,0.009207,0.009207,0.015344,0.021482,0.021482,0.021482,0.021482,0.012482,0.012482,0.009207,0.009207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009207,0.009207,0.009207,0.015344,0.021482,0.021482,0.021482,0.021482,0.012482,0.012482,0.009207,0.009207
A009746,2021,0.009207,0.009207,0.009207,0.015344,0.021482,0.021482,0.021482,0.021482,0.012481,0.012482,0.009207,0.009207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009207,0.009207,0.009207,0.015344,0.021482,0.021482,0.021482,0.021482,0.012481,0.012482,0.009207,0.009207
A009746,2022,0.009207,0.009207,0.009207,0.015344,0.021482,0.021482,0.021482,0.021482,0.012482,0.012481,0.009207,0.009207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009207,0.009207,0.009207,0.015344,0.021482,0.021482,0.021482,0.021482,0.012482,0.012481,0.009207,0.009207
A009774,2017,0,0,0,0,0,0,0,0,0,0,0,0,0.003683,0.003683,0.003683,0.003683,0.003683,0.004603,0.004603,0.004603,0.004603,0.004603,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.004603,0.004603,0.004603,0.004603,0.004603,0.003683,0.003683
A009774,2018,0,0,0,0,0,0,0,0,0,0,0,0,0.003683,0.003683,0.003683,0.003683,0.003683,0.004603,0.004603,0.004603,0.004603,0.004603,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.004603,0.004603,0.004603,0.004603,0.004603,0.003683,0.003683
A009774,2019,0,0,0,0,0,0,0,0,0,0,0,0,0.003683,0.003683,0.003683,0.003683,0.003683,0.004603,0.004603,0.004603,0.004603,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.004603,0.004603,0.004603,0.004603,0.003683,0.003683,0.003683
A009774,2020,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.047876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.003683,0.047876
A009774,2021,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0.004603,0,0,0
A009832A,2017,0,0,0,0,0.019027,0.018413,0.023784,0.023784,0.02762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019027,0.018413,0.023784,0.023784,0.02762,0,0,0
A009832A,2018,0,0,0,0,7.67e-4,9.21e-4,9.21e-4,0.001074,0.001074,0.001074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67e-4,9.21e-4,9.21e-4,0.001074,0.001074,0.001074,0,0
A009832A,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A009832A,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A009832A,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A009832A,2022,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A009832B,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A009832B,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A009832B,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A009832B,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A009832B,2021,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A009992,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A009992,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A009992,2019,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A009992,2020,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A009992,2021,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A010795,2017,0,0,0,0,0,24,61.5,61.5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,61.5,61.5,44,0,0,0
A010795,2018,0,0,0,0,0,7.3,27.4,21.2,26.3,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,27.4,21.2,26.3,14.9,0,0
A010795,2019,0,0,0,0,0,0,40.3,32,41.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3,32,41.2,0,0,0
A010795,2020,0,0,0,0,0,20.2,49.6,17.5,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,49.6,17.5,14.9,0,0,0
A010795,2021,0,0,0,0,12.3,4.8,34.3,22.2,19.9,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,4.8,34.3,22.2,19.9,4.1,0,0
A010795,2022,0,0,0,0,12.1,8.4,20.5,20.1,7.4,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,12.1,8.4,20.5,20.1,7.4,0,0,0
A010915,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A010915,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A010915,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A010915,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A010915,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A010915,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A010976,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A010976,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A010976,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A010976,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A010976,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A010976,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A011315,2017,0,0,0,0,0.0433,0.2925,0.272,0.8815,0.077,0.0289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433,0.2925,0.272,0.8815,0.077,0.0289,0,0
A011315,2018,0,0,0,0,0.128273,0.247776,0.231572,0.247776,0.182961,0.034767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128273,0.247776,0.231572,0.247776,0.182961,0.034767,0,0
A011315,2019,0,0,0,0,0.042565,0.07261,0.217599,0.281202,0.070753,0.034617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042565,0.07261,0.217599,0.281202,0.070753,0.034617,0,0
A011315,2020,0,0,0,0,0.049302,0.045941,0.251373,0.049655,0.051511,0.029231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049302,0.045941,0.251373,0.049655,0.051511,0.029231,0,0
A011315,2021,0,0,0,0,0.098112,0.239527,0.234819,0.337931,0.218612,0.070891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098112,0.239527,0.234819,0.337931,0.218612,0.070891,0,0
A011315,2022,0,0,0,0,0.074144,0.077367,0.309037,0.256857,0.137287,0.039896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074144,0.077367,0.309037,0.256857,0.137287,0.039896,0,0
A011327,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A011327,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A011327,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A011327,2020,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A011327,2021,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A011327,2022,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A011383,2017,0,0,0,0,0,8,12.1,19.2,22,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12.1,19.2,22,5.2,0,0
A011383,2018,0,0,0,0,0,0,10.009,21.56,20.631,9.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.009,21.56,20.631,9.447,0,0
A011383,2019,0,0,0,0,0,0,8.49,17.6,22.51,14.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49,17.6,22.51,14.162,0,0
A011383,2020,0,0,0,0,0,11.5,18.2,17.3,19.8,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,18.2,17.3,19.8,9.4,0,0
A011383,2021,0,0,0,0,11.21,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.21,15.3,0,0,0,0,0,0
A011383,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A011846,2017,0,0,2,7.5,9,10,11,13,8,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.5,9,10,11,13,8,10,7,0
A011846,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A011846,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A011846,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A011846,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A011846,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012100,2017,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,1,1,2,3,2,1,1,0,0,0,0,0,1,1,2
A012100,2018,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,1,1,2,3,2,1,1,0,0,0,0,0,1,1,2
A012232,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.4,0,0,0,0,0,0,0,0,0,0,0,89.4,0
A012232,2018,0,0,0,0,0,0,0,0,0,0,0,0,62.2,0,0,0,0,0,0,1.9,0,14.8,0,3,62.2,0,0,0,0,0,0,1.9,0,14.8,0,3
A012232,2019,0,0,0,0,0,0,0,0,0,0,0,0,46.7,3.3,0,0,0,0,0,0,0,0,0,90.5,46.7,3.3,0,0,0,0,0,0,0,0,0,90.5
A012232,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012232,2021,0,0,0,0,0,0,0,0,0,0,0,0,41.9,26.6,0,0,0,0,0,0,0,71.9,0,0,41.9,26.6,0,0,0,0,0,0,0,71.9,0,0
A012232,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,1.6,0,0,0,0,0,0,0,0,66.7,0,10.6,1.6,0,0,0,0,0,0,0,0,66.7
A012330,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012330,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012330,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012330,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.04,0,0,0,0,0,0,0,0,0,0,7,3.04,0,0,0,0,0,0,0,0
A012330,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012330,2022,0,0,2.23,0,0.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0.982,0,0,0,0,0,0,0
A012452,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012452,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012452,2019,0,0,0,0,0,0,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0,0,0,0
A012452,2020,0,0,0,0,0,0.02,0.17,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.17,0.13,0,0,0,0
A012452,2021,0,0,0,0,0,1.15,0.79,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0.79,0.74,0,0,0,0
A012452,2022,0,0,0,0,0,0.15,0.24,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0.15,0.24,0,0,0,0,0
A012483,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237839,0,0,0,0,0,0,0,0,0,0,0,0.237839,0,0,0,0,0,0,0,0
A012483,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,3e-4,0,0,0,0,0,0,0,0,0,0,3.19,3e-4,0,0,0,0,0,0
A012483,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019334,0,0,0,0.111401,0,0,0,0,0,0,0,0.019334,0,0,0,0.111401,0,0,0,0
A012483,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.260849,0,0,0,0,0,0,0,0,0,0,0,4.260849,0,0,0,0,0,0,0
A012483,2021,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0.708606,0,0,0,0,0,0,NA,NA,NA,0,0,0.708606,0,0,0,0,0,0,0,0,0
A012510,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012510,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012510,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012510,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012510,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012510,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012525,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012525,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012525,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012525,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012525,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012525,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012773,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012773,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012773,2019,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A012773,2020,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A012773,2021,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A012773,2022,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A012850,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012877,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012877,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012877,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012877,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012877,2021,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
A012919A,2017,2725,2441,2370,3247,2117,0,0,0,0,0,0,0,0,0,6326,13110,152,0,0,0,0,0,0,0,2725,2441,8696,16357,2269,0,0,0,0,0,0,0
A012919A,2018,1772,53,2963,921,0,0,0,0,0,1777,2543,3447,6576,139,9076,16737,132,0,0,0,0,0,853,4824,8348,192,12039,17658,132,0,0,0,0,1777,3396,8271
A012919A,2019,2619,0,0,2953,0,0,0,0,0,0,0,2825,14878,10877,4541,1914,3012,0,0,0,0,0,82,4595,17497,10877,4541,4867,3012,0,0,0,0,0,82,7420
A012919A,2020,854,0,0,0,0,0,0,0,0,341,413,1048,9194,985,0,0,0,0,0,0,0,0,0,0,10048,985,0,0,0,0,0,0,0,341,413,1048
A012919A,2021,1551,1897,2043,1674,261,0,0,0,0,0,1763,1048,1618,4581,3596,707,0,0,0,0,0,4939,3016,20257,3169,6478,5639,2381,261,0,0,0,0,4939,4779,21305
A012919A,2022,1317,3402,2004,1803,1877,3060,1503,0,0,0,1280,1616,3349,27,1688,3232,2350,1014,7,0,0,0,0,13723,4666,3429,3692,5035,4227,4074,1510,0,0,0,1280,15339
A012919B,2017,15.69,12.82,24.67,26.53,100.66,392.37,1106.03,1211.84,620.25,589.26,78.99,37.06,0,0,0,0,0,0,0,0,0,0,0,0,15.69,12.82,24.67,26.53,100.66,392.37,1106.03,1211.84,620.25,589.26,78.99,37.06
A012919B,2018,13.48,67.73,150.61,107.27,166.01,565.86,1013.49,1377.94,938.59,460.34,253.26,21.41,0,0,0,0,0,0,0,0,0,0,0,0,13.48,67.73,150.61,107.27,166.01,565.86,1013.49,1377.94,938.59,460.34,253.26,21.41
A012919B,2019,46.91,41.11,127.04,85.69,174.57,376.43,857.77,1096.97,940.84,517.54,248.72,108.56,0,0,0,0,0,0,0,0,0,0,0,0,46.91,41.11,127.04,85.69,174.57,376.43,857.77,1096.97,940.84,517.54,248.72,108.56
A012919B,2020,62.22,76.74,250.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.22,76.74,250.49,0,0,0,0,0,0,0,0,0
A012919B,2021,14,50,238,485,367,0,0,0,0,0,58.23,33.54,0,0,0,0,0,0,0,0,0,0,0,0,14,50,238,485,367,0,0,0,0,0,58.23,33.54
A012919B,2022,62.32,83.96,322.96,239.89,266.6,0,529.41,35.08,0,408.84,215.63,154.77,0,0,0,0,0,0,0,0,0,0,0,0,62.32,83.96,322.96,239.89,266.6,0,529.41,35.08,0,408.84,215.63,154.77
A012951,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,5,5,0,0,0,0,0,0,0,0,7,11,5,5,0,0,0,0,0,0
A012951,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,3,2,0,0,0,0,0,0,0,0,12,11,3,2,0,0,0,0,0,0
A012951,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,15,2,0,0,0,0,0,0,0,0,5,6,15,2,0,0,0,0,0
A012951,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,10,0,0,0,0,0,0,0,0,0,8,10,10,0,0,0,0,0
A012951,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,4,4,0,0,0,0,0,0,0,4,8,8,4,4,0,0,0,0,0
A012951,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,10,0,0,0,0,0,0,0,0,0,3,15,10,0,0,0,0,0,0,0
A012958,2017,0,0,0,0,6,18,37,51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,37,51,33,0,0,0
A012958,2018,0,0,0,0,0,21.29,4.95,34.99,15.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.29,4.95,34.99,15.32,0,0,0
A012958,2019,0,0,0,0,0,16,13,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,44,12,0,0,0
A012958,2020,0,0,0,0,0,9.4,10.8,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,10.8,23,18,0,0,0
A012958,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A012958,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A013030A,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A013030A,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A013030A,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A013030A,2020,0,0,0,0,3.04,9.43,9.26,8.82,8.65,7.86,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,9.43,9.26,8.82,8.65,7.86,1.59,0
A013030A,2021,0,0,0,2,8,5,6,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,5,6,6,4,3,0,0
