"APPLICATION_NUMBER","YEAR","MONTH","AMOUNT","DIVERSION_TYPE"
"A013453",2019,10,1.8,"DIRECT"
"A013453",2015,10,6,"DIRECT"
"A013453",2015,12,0,"DIRECT"
"A013453",2015,3,0,"DIRECT"
"A013453",2014,11,0,"DIRECT"
"A013453",2015,11,0,"DIRECT"
"A013453",2021,1,0,"DIRECT"
"A013453",2016,6,10.7,"DIRECT"
"A013453",2021,6,10.7,"DIRECT"
"A013453",2021,3,0,"DIRECT"
"A013453",2015,10,0,"STORAGE"
"A013453",2015,4,0,"DIRECT"
"A013453",2014,3,0,"STORAGE"
"A013453",2017,1,0,"STORAGE"
"A013453",2021,2,0,"STORAGE"
"A013453",2016,2,0,"DIRECT"
"A013453",2014,11,0,"STORAGE"
"A013453",2021,4,0,"DIRECT"
"A013453",2015,7,10.7,"DIRECT"
"A013453",2015,4,0,"STORAGE"
"A013453",2017,6,0,"STORAGE"
"A013453",2016,8,0,"STORAGE"
"A013453",2021,2,0,"DIRECT"
"A013453",2015,3,0,"STORAGE"
"A013453",2014,10,5.8,"DIRECT"
"A013453",2017,8,10.7,"DIRECT"
"A013453",2017,6,10.7,"DIRECT"
"A013453",2019,9,0,"STORAGE"
"A013453",2016,3,0,"STORAGE"
"A013453",2015,6,0,"STORAGE"
"A013453",2017,7,0,"STORAGE"
"A013453",2014,2,0,"STORAGE"
"A013453",2017,5,3,"DIRECT"
"A013453",2017,2,0,"STORAGE"
"A013453",2014,8,10.7,"DIRECT"
"A013453",2017,7,10.7,"DIRECT"
"A013453",2014,7,10.7,"DIRECT"
"A013453",2017,10,0,"STORAGE"
"A013453",2017,5,0,"STORAGE"
"A013453",2015,6,7,"DIRECT"
"A013453",2015,8,0,"STORAGE"
"A013453",2017,2,0,"DIRECT"
"A013453",2016,11,0,"STORAGE"
"A013453",2019,12,0,"STORAGE"
"A013453",2020,1,0,"DIRECT"
"A013453",2017,8,0,"STORAGE"
"A013453",2017,9,10.7,"DIRECT"
"A013453",2020,1,0,"STORAGE"
"A013453",2020,9,10.7,"DIRECT"
"A013453",2020,2,0,"STORAGE"
"A013453",2017,9,0,"STORAGE"
"A013453",2017,10,3.9,"DIRECT"
"A013453",2019,12,0,"DIRECT"
"A013453",2019,11,0,"STORAGE"
"A013453",2014,4,0,"STORAGE"
"A013453",2014,7,0,"STORAGE"
"A013453",2016,8,10.7,"DIRECT"
"A013453",2014,4,0,"DIRECT"
"A013453",2015,5,3.4,"DIRECT"
"A013453",2015,5,0,"STORAGE"
"A013453",2019,10,0,"STORAGE"
"A013453",2014,10,0,"STORAGE"
"A013453",2021,1,0,"STORAGE"
"A013539",2019,12,0,"DIRECT"
"A013539",2020,2,0.000614,"STORAGE"
"A013539",2020,1,0.007672,"STORAGE"
"A013539",2020,3,0.005831,"STORAGE"
"A013539",2017,9,0.003683,"STORAGE"
"A013539",2017,9,0,"DIRECT"
"A013539",2016,10,0,"DIRECT"
"A013539",2014,10,0,"DIRECT"
"A013539",2016,11,0,"STORAGE"
"A013539",2017,11,0,"DIRECT"
"A013539",2016,11,0,"DIRECT"
"A013539",2016,10,0,"STORAGE"
"A013539",2014,7,0,"STORAGE"
"A013539",2014,11,0,"DIRECT"
"A013539",2019,12,0.021482,"STORAGE"
"A013539",2014,11,0.0122756,"STORAGE"
"A013539",2014,7,0,"DIRECT"
"A013539",2014,12,0,"DIRECT"
"A013539",2019,4,0.00399,"STORAGE"
"A013539",2017,10,0,"DIRECT"
"A013539",2020,5,0,"DIRECT"
"A013539",2016,7,0,"STORAGE"
"A013539",2020,1,0,"DIRECT"
"A013539",2016,9,0,"DIRECT"
"A013539",2017,10,0.003683,"STORAGE"
"A013539",2019,2,0.042964,"STORAGE"
"A013539",2018,12,0.009207,"STORAGE"
"A013539",2019,7,0,"DIRECT"
"A013539",2015,2,0.036827,"STORAGE"
"A013539",2014,9,0,"DIRECT"
"A013539",2020,2,0,"DIRECT"
"A013539",2018,5,0,"DIRECT"
"A013539",2014,2,0.0368268,"STORAGE"
"A013539",2020,9,0,"DIRECT"
"A013539",2014,1,0.0030689,"STORAGE"
"A013539",2015,5,0,"DIRECT"
"A013539",2019,8,0,"DIRECT"
"A013539",2014,10,0,"STORAGE"
"A013539",2014,6,0,"DIRECT"
"A013539",2019,11,0,"DIRECT"
"A013539",2014,3,0.0122756,"STORAGE"
"A013539",2020,10,0,"DIRECT"
"A013539",2016,12,0,"DIRECT"
"A013539",2014,9,0,"STORAGE"
"A013539",2016,7,0,"DIRECT"
"A013539",2016,8,0,"DIRECT"
"A013539",2014,4,0,"DIRECT"
"A013539",2014,5,0,"STORAGE"
"A013539",2014,6,0,"STORAGE"
"A013539",2017,12,0.003069,"STORAGE"
"A013539",2014,12,0.0368268,"STORAGE"
"A013539",2014,8,0,"STORAGE"
"A013539",2018,7,0.000767,"STORAGE"
"A013539",2014,5,0,"DIRECT"
"A013539",2014,2,0,"DIRECT"
"A013539",2018,12,0,"DIRECT"
"A013539",2019,2,0,"DIRECT"
"A013539",2015,1,0.012276,"STORAGE"
"A013539",2014,8,0,"DIRECT"
"A013539",2014,3,0,"DIRECT"
"A013539",2019,3,0,"DIRECT"
"A013539",2019,8,0.002455,"STORAGE"
"A013539",2019,10,0,"DIRECT"
"A013539",2014,1,0,"DIRECT"
"A013539",2018,11,0,"DIRECT"
"A013539",2019,7,0.00399,"STORAGE"
"A013539",2016,8,0,"STORAGE"
"A013539",2016,9,0,"STORAGE"
"A013539",2015,3,0,"DIRECT"
"A013539",2019,4,0,"DIRECT"
"A013539",2019,11,0.005524,"STORAGE"
"A013539",2018,6,0,"DIRECT"
"A013539",2019,1,0,"DIRECT"
"A013539",2020,6,0.000921,"STORAGE"
"A013539",2017,6,0,"DIRECT"
"A013539",2019,5,0.009207,"STORAGE"
"A013539",2018,8,0.000767,"STORAGE"
"A013539",2015,7,0,"STORAGE"
"A013539",2014,4,0.0061378,"STORAGE"
"A013539",2018,9,0.000767,"STORAGE"
"A013539",2018,11,0.015344,"STORAGE"
"A013539",2020,9,0.003069,"STORAGE"
"A013539",2020,7,0,"DIRECT"
"A013539",2020,10,0.001841,"STORAGE"
"A013539",2019,5,0,"DIRECT"
"A013539",2015,1,0,"DIRECT"
"A013539",2018,6,0.001074,"STORAGE"
"A013539",2018,7,0,"DIRECT"
"A013539",2018,9,0,"DIRECT"
"A013539",2016,12,0,"STORAGE"
"A013539",2017,11,0.010741,"STORAGE"
"A013539",2020,8,0,"DIRECT"
"A013539",2016,5,0.001638,"STORAGE"
"A013539",2016,3,0.036827,"STORAGE"
"A013539",2019,3,0.019948,"STORAGE"
"A013539",2020,11,0,"DIRECT"
"A013539",2015,6,0,"DIRECT"
"A013539",2019,1,0.018413,"STORAGE"
"A013539",2015,10,0,"DIRECT"
"A013539",2016,5,0,"DIRECT"
"A013539",2016,6,0,"DIRECT"
"A013539",2018,10,0,"DIRECT"
"A013539",2018,10,0.003069,"STORAGE"
"A013539",2020,6,0,"DIRECT"
"A013539",2020,7,0.001228,"STORAGE"
"A013539",2017,2,0,"DIRECT"
"A013539",2018,3,0,"DIRECT"
"A013539",2017,12,0,"DIRECT"
"A013539",2015,11,0,"STORAGE"
"A013539",2015,12,0,"DIRECT"
"A013539",2016,3,0,"DIRECT"
"A013539",2015,12,0,"STORAGE"
"A013539",2019,6,0.001841,"STORAGE"
"A013539",2018,8,0,"DIRECT"
"A013539",2020,3,0,"DIRECT"
"A013539",2018,4,0.010741,"STORAGE"
"A013539",2015,10,0,"STORAGE"
"A013539",2016,1,0,"DIRECT"
"A013539",2016,6,0,"STORAGE"
"A013539",2015,9,0,"STORAGE"
"A013539",2020,5,0.005217,"STORAGE"
"A013539",2016,4,0,"DIRECT"
"A013539",2017,2,0.012276,"STORAGE"
"A013539",2018,1,0.015344,"STORAGE"
"A013539",2018,1,0,"DIRECT"
"A013539",2019,9,0.001228,"STORAGE"
"A013539",2015,11,0,"DIRECT"
"A013539",2015,9,0,"DIRECT"
"A013539",2019,6,0,"DIRECT"
"A013539",2016,2,0.036827,"STORAGE"
"A013539",2017,3,0,"DIRECT"
"A013539",2020,8,0.002148,"STORAGE"
"A013539",2015,6,0,"STORAGE"
"A013539",2016,2,0,"DIRECT"
"A013539",2020,4,0.004603,"STORAGE"
"A013539",2016,1,0.012276,"STORAGE"
"A013539",2017,6,0.004603,"STORAGE"
"A013539",2017,4,0,"DIRECT"
"A013539",2016,4,0.012276,"STORAGE"
"A013539",2018,2,0.003069,"STORAGE"
"A013539",2015,7,0,"DIRECT"
"A013539",2020,4,0,"DIRECT"
"A013539",2017,5,0,"DIRECT"
"A013539",2019,9,0,"DIRECT"
"A013539",2017,4,0.018413,"STORAGE"
"A013539",2017,7,0,"STORAGE"
"A013539",2017,1,0.018413,"STORAGE"
"A013539",2018,3,0.018413,"STORAGE"
"A013539",2018,5,0.001534,"STORAGE"
"A013539",2019,10,0.000921,"STORAGE"
"A013539",2015,8,0,"STORAGE"
"A013539",2015,4,0.012276,"STORAGE"
"A013539",2017,8,0,"STORAGE"
"A013539",2017,1,0,"DIRECT"
"A013539",2020,12,0.007672,"STORAGE"
"A013539",2020,11,0.007058,"STORAGE"
"A013539",2015,2,0,"DIRECT"
"A013539",2017,5,0.01381,"STORAGE"
"A013539",2015,5,0.006138,"STORAGE"
"A013539",2017,3,0.009207,"STORAGE"
"A013539",2018,2,0,"DIRECT"
"A013539",2015,8,0,"DIRECT"
"A013539",2020,12,0,"DIRECT"
"A013539",2015,3,0.018413,"STORAGE"
"A013539",2018,4,0,"DIRECT"
"A013539",2017,7,0,"DIRECT"
"A013539",2017,8,0,"DIRECT"
"A013539",2015,4,0,"DIRECT"
"A013578",2019,6,0,"STORAGE"
"A013578",2016,11,0.000844,"DIRECT"
"A013578",2017,9,0.000844,"DIRECT"
"A013578",2018,8,0.000844,"DIRECT"
"A013578",2018,10,0.000844,"DIRECT"
"A013578",2016,2,0.000844,"DIRECT"
"A013578",2019,7,0,"STORAGE"
"A013578",2019,2,0,"STORAGE"
"A013578",2018,11,0,"STORAGE"
"A013578",2018,10,0,"STORAGE"
"A013578",2019,3,0,"STORAGE"
"A013578",2018,12,0.000844,"DIRECT"
"A013578",2016,11,0,"STORAGE"
"A013578",2019,6,0.000844,"DIRECT"
"A013578",2018,9,0,"STORAGE"
"A013578",2020,11,0,"STORAGE"
"A013578",2019,7,0.000844,"DIRECT"
"A013578",2019,8,0.000844,"DIRECT"
"A013578",2018,8,0,"STORAGE"
"A013578",2019,2,0.000844,"DIRECT"
"A013578",2020,9,0.000844,"DIRECT"
"A013578",2020,4,0,"STORAGE"
"A013578",2020,4,0.000844,"DIRECT"
"A013578",2019,8,0,"STORAGE"
"A013578",2019,4,0.000844,"DIRECT"
"A013578",2018,12,0,"STORAGE"
"A013578",2020,6,0,"STORAGE"
"A013578",2018,11,0.000844,"DIRECT"
"A013578",2020,10,0.000844,"DIRECT"
"A013578",2017,12,0,"STORAGE"
"A013578",2017,10,0,"STORAGE"
"A013578",2019,5,0,"STORAGE"
"A013578",2019,3,0.000844,"DIRECT"
"A013578",2020,5,0,"STORAGE"
"A013578",2020,6,0.000844,"DIRECT"
"A013578",2019,1,0,"STORAGE"
"A013578",2020,8,0.000844,"DIRECT"
"A013578",2019,9,0,"STORAGE"
"A013578",2019,5,0.000844,"DIRECT"
"A013578",2019,4,0,"STORAGE"
"A013578",2017,9,0,"STORAGE"
"A013578",2020,11,0.000844,"DIRECT"
"A013578",2020,5,0.000844,"DIRECT"
"A013578",2020,8,0,"STORAGE"
"A013578",2017,8,0,"STORAGE"
"A013578",2014,2,0.0008439475,"STORAGE"
"A013578",2018,1,0.000844,"DIRECT"
"A013578",2017,10,0.000844,"DIRECT"
"A013578",2020,10,0,"STORAGE"
"A013578",2020,7,0,"STORAGE"
"A013578",2020,3,0.000844,"DIRECT"
"A013578",2019,1,0.000844,"DIRECT"
"A013578",2017,11,0.000844,"DIRECT"
"A013578",2018,1,0,"STORAGE"
"A013578",2015,8,0.000844,"DIRECT"
"A013578",2014,2,0.0008439475,"DIRECT"
"A013578",2020,9,0,"STORAGE"
"A013578",2017,12,0.000844,"DIRECT"
"A013578",2017,11,0,"STORAGE"
"A013578",2015,9,0.000844,"DIRECT"
"A013578",2015,9,0,"STORAGE"
"A013578",2014,1,0.0008439475,"STORAGE"
"A013578",2014,10,0.0008439475,"DIRECT"
"A013578",2014,6,0.0008439475,"STORAGE"
"A013578",2015,11,0,"STORAGE"
"A013578",2015,12,0,"STORAGE"
"A013578",2015,11,0.000844,"DIRECT"
"A013578",2015,8,0,"STORAGE"
"A013578",2016,12,0,"STORAGE"
"A013578",2014,5,0.0008439475,"STORAGE"
"A013578",2016,1,0.000844,"DIRECT"
"A013578",2014,3,0.0008439475,"STORAGE"
"A013578",2015,12,0.000844,"DIRECT"
"A013578",2014,10,0.0008439475,"STORAGE"
"A013578",2015,7,0,"STORAGE"
"A013578",2014,12,0.0008439475,"STORAGE"
"A013578",2014,12,0.0008439475,"DIRECT"
"A013578",2015,10,0,"STORAGE"
"A013578",2016,6,0.000844,"DIRECT"
"A013578",2015,10,0.000844,"DIRECT"
"A013578",2015,4,0,"STORAGE"
"A013578",2015,2,0.000844,"DIRECT"
"A013578",2019,10,0.000844,"DIRECT"
"A013578",2014,4,0.0008439475,"STORAGE"
"A013578",2015,6,0,"STORAGE"
"A013578",2014,4,0.0008439475,"DIRECT"
"A013578",2015,2,0,"STORAGE"
"A013578",2020,7,0.000844,"DIRECT"
"A013578",2015,3,0,"STORAGE"
"A013578",2014,1,0.0008439475,"DIRECT"
"A013578",2015,5,0.000844,"DIRECT"
"A013578",2014,3,0.0008439475,"DIRECT"
"A013578",2014,11,0.0008439475,"DIRECT"
"A013578",2015,7,0.000844,"DIRECT"
"A013578",2018,4,0,"STORAGE"
"A013578",2019,10,0,"STORAGE"
"A013578",2014,5,0.0008439475,"DIRECT"
"A013578",2014,6,0.0008439475,"DIRECT"
"A013578",2018,2,0.000844,"DIRECT"
"A013578",2016,8,0,"STORAGE"
"A013578",2020,12,0.000844,"DIRECT"
"A013578",2018,5,0.000844,"DIRECT"
"A013578",2014,8,0.0008439475,"STORAGE"
"A013578",2014,7,0.0008439475,"DIRECT"
"A013578",2014,9,0.0008439475,"DIRECT"
"A013578",2019,9,0.000844,"DIRECT"
"A013578",2014,8,0.0008439475,"DIRECT"
"A013578",2015,1,0.000844,"DIRECT"
"A013578",2016,12,0.000844,"DIRECT"
"A013578",2016,10,0,"STORAGE"
"A013578",2018,3,0.000844,"DIRECT"
"A013578",2018,4,0.000844,"DIRECT"
"A013578",2018,5,0,"STORAGE"
"A013578",2018,9,0.000844,"DIRECT"
"A013578",2015,6,0.000844,"DIRECT"
"A013578",2020,3,0,"STORAGE"
"A013578",2017,8,0.000844,"DIRECT"
"A013578",2016,10,0.000844,"DIRECT"
"A013578",2018,3,0,"STORAGE"
"A013578",2018,7,0.000844,"DIRECT"
"A013578",2016,7,0.000844,"DIRECT"
"A013578",2020,1,0,"STORAGE"
"A013578",2017,4,0.000844,"DIRECT"
"A013578",2016,6,0,"STORAGE"
"A013578",2020,2,0.000844,"DIRECT"
"A013578",2017,3,0,"STORAGE"
"A013578",2015,1,0,"STORAGE"
"A013578",2020,12,0,"STORAGE"
"A013578",2018,6,0,"STORAGE"
"A013578",2016,8,0.000844,"DIRECT"
"A013578",2016,5,0.000844,"DIRECT"
"A013578",2015,5,0,"STORAGE"
"A013578",2016,1,0,"STORAGE"
"A013578",2018,6,0.000844,"DIRECT"
"A013578",2016,2,0,"STORAGE"
"A013578",2017,6,0.000844,"DIRECT"
"A013578",2014,11,0.0008439475,"STORAGE"
"A013578",2016,9,0.000844,"DIRECT"
"A013578",2014,7,0.0008439475,"STORAGE"
"A013578",2020,2,0,"STORAGE"
"A013578",2017,7,0.000844,"DIRECT"
"A013578",2015,3,0.000844,"DIRECT"
"A013578",2014,9,0.0008439475,"STORAGE"
"A013578",2016,4,0,"STORAGE"
"A013578",2017,6,0,"STORAGE"
"A013578",2017,2,0,"STORAGE"
"A013578",2017,2,0.000844,"DIRECT"
"A013578",2018,7,0,"STORAGE"
"A013578",2017,1,0,"STORAGE"
"A013578",2016,3,0.000844,"DIRECT"
"A013578",2015,4,0.000844,"DIRECT"
"A013578",2018,2,0,"STORAGE"
"A013578",2019,12,0,"STORAGE"
"A013578",2016,7,0,"STORAGE"
"A013578",2016,9,0,"STORAGE"
"A013578",2016,4,0.000844,"DIRECT"
"A013578",2017,1,0.000844,"DIRECT"
"A013578",2017,5,0.000844,"DIRECT"
"A013578",2017,7,0,"STORAGE"
"A013578",2017,3,0.000844,"DIRECT"
"A013578",2016,5,0,"STORAGE"
"A013578",2020,1,0.000844,"DIRECT"
"A013578",2019,11,0.000844,"DIRECT"
"A013578",2016,3,0,"STORAGE"
"A013578",2017,5,0,"STORAGE"
"A013578",2017,4,0,"STORAGE"
"A013578",2019,12,0.000844,"DIRECT"
"A013578",2019,11,0,"STORAGE"
"A013633",2016,9,0,"DIRECT"
"A013633",2016,10,0,"STORAGE"
"A013633",2017,1,0,"DIRECT"
"A013633",2016,12,0,"DIRECT"
"A013633",2016,6,0,"DIRECT"
"A013633",2016,9,0,"STORAGE"
"A013633",2015,11,0,"DIRECT"
"A013633",2016,5,0,"STORAGE"
"A013633",2016,10,0,"DIRECT"
"A013633",2016,8,0,"STORAGE"
"A013633",2016,7,0,"DIRECT"
"A013633",2015,12,0,"DIRECT"
"A013633",2014,5,0,"DIRECT"
"A013633",2016,5,0,"DIRECT"
"A013633",2018,10,0,"STORAGE"
"A013633",2016,7,0,"STORAGE"
"A013633",2017,8,0,"STORAGE"
"A013633",2015,11,0,"STORAGE"
"A013633",2018,10,0,"DIRECT"
"A013633",2014,1,0,"STORAGE"
"A013633",2014,2,0,"DIRECT"
"A013633",2020,2,0,"DIRECT"
"A013633",2018,11,0,"DIRECT"
"A013633",2016,2,0,"STORAGE"
"A013633",2016,8,0,"DIRECT"
"A013633",2020,11,0,"DIRECT"
"A013633",2014,1,0,"DIRECT"
"A013633",2014,2,0,"STORAGE"
"A013633",2016,12,0,"STORAGE"
"A013633",2016,11,0,"DIRECT"
"A013633",2016,2,0,"DIRECT"
"A013633",2018,9,0,"DIRECT"
"A013633",2021,1,0,"STORAGE"
"A013633",2015,8,0,"DIRECT"
"A013633",2015,7,0,"DIRECT"
"A013633",2017,6,0,"DIRECT"
"A013633",2018,11,0,"STORAGE"
"A013633",2018,9,0,"STORAGE"
"A013633",2015,9,0,"STORAGE"
"A013633",2020,11,0,"STORAGE"
"A013633",2020,8,0,"STORAGE"
"A013633",2019,4,0,"STORAGE"
"A013633",2017,6,0,"STORAGE"
"A013633",2015,10,0,"STORAGE"
"A013633",2021,2,0,"DIRECT"
"A013633",2020,10,0,"STORAGE"
"A013633",2018,3,0,"DIRECT"
"A013633",2019,2,0,"STORAGE"
"A013633",2017,1,0,"STORAGE"
"A013633",2016,6,0,"STORAGE"
"A013633",2016,1,0,"STORAGE"
"A013633",2018,8,0,"DIRECT"
"A013633",2015,7,0,"STORAGE"
"A013633",2015,8,0,"STORAGE"
"A013633",2016,11,0,"STORAGE"
"A013633",2014,5,0,"STORAGE"
"A013633",2017,5,0,"STORAGE"
"A013633",2021,1,0,"DIRECT"
"A013633",2018,3,0,"STORAGE"
"A013633",2019,1,0,"DIRECT"
"A013633",2019,4,0,"DIRECT"
"A013633",2017,7,0,"STORAGE"
"A013633",2015,12,0,"STORAGE"
"A013633",2016,4,0,"DIRECT"
"A013633",2015,9,0,"DIRECT"
"A013633",2020,7,0,"STORAGE"
"A013633",2019,3,0,"DIRECT"
"A013633",2019,2,0,"DIRECT"
"A013633",2020,9,0,"STORAGE"
"A013633",2020,8,0,"DIRECT"
"A013633",2019,1,0,"STORAGE"
"A013633",2021,12,0,"STORAGE"
"A013633",2020,4,0,"STORAGE"
"A013633",2016,3,0,"STORAGE"
"A013633",2015,10,0,"DIRECT"
"A013633",2016,1,0,"DIRECT"
"A013633",2017,5,0,"DIRECT"
"A013633",2015,4,0,"STORAGE"
"A013633",2020,6,0,"STORAGE"
"A013633",2020,4,0,"DIRECT"
"A013633",2017,8,0,"DIRECT"
"A013633",2018,7,0,"STORAGE"
"A013633",2019,3,0,"STORAGE"
"A013633",2020,12,0,"DIRECT"
"A013633",2017,7,0,"DIRECT"
"A013633",2018,4,0,"DIRECT"
"A013633",2020,5,0,"STORAGE"
"A013633",2021,2,0,"STORAGE"
"A013633",2020,12,0,"STORAGE"
"A013633",2014,11,0,"STORAGE"
"A013633",2018,2,0,"STORAGE"
"A013633",2020,3,0,"STORAGE"
"A013633",2016,4,0,"STORAGE"
"A013633",2014,10,0,"STORAGE"
"A013633",2018,8,0,"STORAGE"
"A013633",2014,12,0,"STORAGE"
"A013633",2014,9,0,"STORAGE"
"A013633",2020,5,0,"DIRECT"
"A013633",2015,4,0,"DIRECT"
"A013633",2020,10,0,"DIRECT"
"A013633",2020,1,0,"DIRECT"
"A013633",2020,2,0,"STORAGE"
"A013633",2014,10,0,"DIRECT"
"A013633",2020,6,0,"DIRECT"
"A013633",2018,12,0,"STORAGE"
"A013633",2021,7,0,"STORAGE"
"A013633",2020,9,0,"DIRECT"
"A013633",2014,12,0,"DIRECT"
"A013633",2015,6,0,"STORAGE"
"A013633",2021,4,0,"STORAGE"
"A013633",2020,7,0,"DIRECT"
"A013633",2017,4,0,"STORAGE"
"A013633",2020,3,0,"DIRECT"
"A013633",2015,5,0,"DIRECT"
"A013633",2016,3,0,"DIRECT"
"A013633",2021,6,0,"STORAGE"
"A013633",2015,3,0,"STORAGE"
"A013633",2014,6,0,"DIRECT"
"A013633",2019,12,0,"STORAGE"
"A013633",2015,6,0,"DIRECT"
"A013633",2015,2,0.85,"STORAGE"
"A013633",2014,8,0,"DIRECT"
"A013633",2021,12,0,"DIRECT"
"A013633",2018,12,0,"DIRECT"
"A013633",2017,2,0,"STORAGE"
"A013633",2014,3,0,"DIRECT"
"A013633",2018,6,0,"DIRECT"
"A013633",2021,9,0,"DIRECT"
"A013633",2014,11,0,"DIRECT"
"A013633",2017,2,0,"DIRECT"
"A013633",2021,4,0,"DIRECT"
"A013633",2021,8,0,"STORAGE"
"A013633",2017,10,0,"DIRECT"
"A013633",2019,7,0,"DIRECT"
"A013633",2014,4,0,"STORAGE"
"A013633",2015,1,1.72,"STORAGE"
"A013633",2014,9,0,"DIRECT"
"A013633",2015,5,0,"STORAGE"
"A013633",2014,8,0,"STORAGE"
"A013633",2018,4,0,"STORAGE"
"A013633",2021,6,0,"DIRECT"
"A013633",2019,11,0,"DIRECT"
"A013633",2019,9,0,"DIRECT"
"A013633",2015,1,0,"DIRECT"
"A013633",2021,3,0,"STORAGE"
"A013633",2014,7,0,"STORAGE"
"A013633",2018,7,0,"DIRECT"
"A013633",2021,10,0,"DIRECT"
"A013633",2021,11,0,"DIRECT"
"A013633",2017,11,0,"STORAGE"
"A013633",2018,5,0,"STORAGE"
"A013633",2018,2,0,"DIRECT"
"A013633",2019,10,0,"STORAGE"
"A013633",2021,10,0,"STORAGE"
"A013633",2021,8,0,"DIRECT"
"A013633",2018,5,0,"DIRECT"
"A013633",2017,9,0,"DIRECT"
"A013633",2021,5,0,"DIRECT"
"A013633",2017,3,0,"STORAGE"
"A013633",2021,3,0,"DIRECT"
"A013633",2017,12,0,"STORAGE"
"A013633",2019,6,0,"STORAGE"
"A013633",2014,7,0,"DIRECT"
"A013633",2017,11,0,"DIRECT"
"A013633",2021,7,0,"DIRECT"
"A013633",2021,5,0,"STORAGE"
"A013633",2019,12,0,"DIRECT"
"A013633",2021,9,0,"STORAGE"
"A013633",2019,8,0,"DIRECT"
"A013633",2018,6,0,"STORAGE"
"A013633",2018,1,0,"STORAGE"
"A013633",2015,2,0,"DIRECT"
"A013633",2019,6,0,"DIRECT"
"A013633",2017,4,0,"DIRECT"
"A013633",2019,8,0,"STORAGE"
"A013633",2021,11,0,"STORAGE"
"A013633",2019,7,0,"STORAGE"
"A013633",2017,12,0,"DIRECT"
"A013633",2015,3,0,"DIRECT"
"A013633",2014,6,0,"STORAGE"
"A013633",2019,9,0,"STORAGE"
"A013633",2017,3,0,"DIRECT"
"A013633",2019,10,0,"DIRECT"
"A013633",2019,11,0,"STORAGE"
"A013633",2019,5,0,"STORAGE"
"A013633",2018,1,0,"DIRECT"
"A013633",2020,1,0,"STORAGE"
"A013633",2014,4,0,"DIRECT"
"A013633",2019,5,0,"DIRECT"
"A013633",2017,10,0,"STORAGE"
"A013633",2014,3,0,"STORAGE"
"A013633",2017,9,0,"STORAGE"
"A013716",2016,1,17.3,"STORAGE"
"A013716",2016,8,0,"DIRECT"
"A013716",2016,6,0,"DIRECT"
"A013716",2018,8,0,"STORAGE"
"A013716",2016,6,0,"STORAGE"
"A013716",2016,3,0,"DIRECT"
"A013716",2015,10,0,"STORAGE"
"A013716",2015,10,0,"DIRECT"
"A013716",2016,5,0,"DIRECT"
"A013716",2016,1,0,"DIRECT"
"A013716",2016,2,0,"STORAGE"
"A013716",2015,4,0,"STORAGE"
"A013716",2015,12,0,"DIRECT"
"A013716",2016,8,0,"STORAGE"
"A013716",2018,8,0,"DIRECT"
"A013716",2017,5,0,"DIRECT"
"A013716",2016,4,0,"DIRECT"
"A013716",2016,5,0,"STORAGE"
"A013716",2016,9,0,"DIRECT"
"A013716",2016,7,0,"DIRECT"
"A013716",2016,4,0,"STORAGE"
"A013716",2015,12,32.7,"STORAGE"
"A013716",2017,5,0,"STORAGE"
"A013716",2017,1,0,"DIRECT"
"A013716",2017,2,0,"STORAGE"
"A013716",2015,6,0,"DIRECT"
"A013716",2016,3,0,"STORAGE"
"A013716",2018,7,0,"STORAGE"
"A013716",2017,3,7.7,"STORAGE"
"A013716",2015,11,0,"STORAGE"
"A013716",2018,4,0,"DIRECT"
"A013716",2016,2,0,"DIRECT"
"A013716",2018,5,0,"STORAGE"
"A013716",2017,2,0,"DIRECT"
"A013716",2020,10,0,"DIRECT"
"A013716",2020,9,0,"STORAGE"
"A013716",2016,7,0,"STORAGE"
"A013716",2018,3,3.9,"STORAGE"
"A013716",2017,1,0,"STORAGE"
"A013716",2020,12,0,"DIRECT"
"A013716",2018,3,0,"DIRECT"
"A013716",2020,10,0,"STORAGE"
"A013716",2015,11,0,"DIRECT"
"A013716",2016,9,0,"STORAGE"
"A013716",2015,4,0,"DIRECT"
"A013716",2018,6,0,"STORAGE"
"A013716",2017,4,0,"DIRECT"
"A013716",2018,12,40.6,"STORAGE"
"A013716",2016,11,0,"DIRECT"
"A013716",2015,7,0,"STORAGE"
"A013716",2015,8,0,"STORAGE"
"A013716",2020,9,0,"DIRECT"
"A013716",2019,1,0,"DIRECT"
"A013716",2019,1,0,"STORAGE"
"A013716",2020,11,0,"STORAGE"
"A013716",2015,6,0,"STORAGE"
"A013716",2015,5,0,"DIRECT"
"A013716",2015,9,0,"DIRECT"
"A013716",2018,6,0,"DIRECT"
"A013716",2020,4,0,"STORAGE"
"A013716",2018,12,0,"DIRECT"
"A013716",2017,3,0,"DIRECT"
"A013716",2015,5,0,"STORAGE"
"A013716",2015,8,0,"DIRECT"
"A013716",2018,4,0,"STORAGE"
"A013716",2018,10,0,"STORAGE"
"A013716",2016,10,0,"STORAGE"
"A013716",2020,12,12.7,"STORAGE"
"A013716",2020,11,0,"DIRECT"
"A013716",2015,2,0,"DIRECT"
"A013716",2018,11,9.4,"STORAGE"
"A013716",2018,9,0,"STORAGE"
"A013716",2018,11,0,"DIRECT"
"A013716",2015,3,0,"STORAGE"
"A013716",2018,10,0,"DIRECT"
"A013716",2019,12,0,"DIRECT"
"A013716",2017,9,0,"STORAGE"
"A013716",2014,2,50,"STORAGE"
